,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
,14.0,61.0,2.4,19.0,-0.4,big-sky,0.0,13.1,92.0,1.1,0.562,260.0,0.512,133.0,0.465,121.0,0.694,84.0,34.0,20.0,,827.0,-0.5,2.1,13.0,1.6,81.0,19.1,kai-johnson-1,376.0,358,Guard,3.1,44.0,,0.312,81.0,0.321,26.0,7.9,105.0,0.592,14.1,52.0,179.0,0.598,107.0,23.8,,2.8,0.134,Kai Johnson
,12.0,56.0,0.1,1.0,-2.4,big-sky,0.4,9.1,62.0,0.3,0.508,131.0,0.443,58.0,0.237,31.0,0.742,23.0,31.0,1.0,,738.0,-2.7,0.6,4.0,0.2,55.0,7.0,malik-moore-3,156.0,163,Guard,1.2,16.0,,0.305,40.0,0.425,17.0,5.0,66.0,0.535,22.4,42.0,91.0,0.451,41.0,12.3,,0.5,0.029,Malik Moore
,12.0,56.0,0.1,1.0,-2.4,big-sky,0.4,9.1,62.0,0.3,0.508,131.0,0.443,58.0,0.237,31.0,0.742,23.0,31.0,1.0,,738.0,-2.7,0.6,4.0,0.2,55.0,7.0,malik-moore-3,156.0,163,Guard,1.2,16.0,,0.305,40.0,0.425,17.0,5.0,66.0,0.535,22.4,42.0,91.0,0.451,41.0,12.3,,0.5,0.029,Malik Moore
,17.3,70.0,0.4,3.0,-1.3,big-sky,-0.6,5.3,37.0,1.0,0.5,212.0,0.467,99.0,0.434,92.0,0.728,67.0,28.0,27.0,,820.0,-0.8,2.7,17.0,1.1,58.0,13.1,brandon-whitney-1,279.0,285,Guard,1.7,23.0,,0.212,45.0,0.311,14.0,4.0,54.0,0.546,18.0,56.0,167.0,0.509,85.0,20.1,,2.1,0.102,Brandon Whitney
,17.3,70.0,0.4,3.0,-1.3,big-sky,-0.6,5.3,37.0,1.0,0.5,212.0,0.467,99.0,0.434,92.0,0.728,67.0,28.0,27.0,,820.0,-0.8,2.7,17.0,1.1,58.0,13.1,brandon-whitney-1,279.0,285,Guard,1.7,23.0,,0.212,45.0,0.311,14.0,4.0,54.0,0.546,18.0,56.0,167.0,0.509,85.0,20.1,,2.1,0.102,Brandon Whitney
,9.4,6.0,0.9,1.0,-8.0,big-sky,-1.9,25.1,25.0,0.2,0.419,31.0,0.355,11.0,0.387,12.0,0.583,7.0,15.0,0.0,,109.0,-6.1,7.8,7.0,0.0,14.0,9.3,tejon-sawyer-1,33.0,35,Forward,1.5,3.0,,0.452,14.0,0.286,4.0,16.9,32.0,0.45,21.4,10.0,17.0,0.412,7.0,21.3,,0.1,0.052,Te'Jon Sawyer
,9.4,6.0,0.9,1.0,-8.0,big-sky,-1.9,25.1,25.0,0.2,0.419,31.0,0.355,11.0,0.387,12.0,0.583,7.0,15.0,0.0,,109.0,-6.1,7.8,7.0,0.0,14.0,9.3,tejon-sawyer-1,33.0,35,Forward,1.5,3.0,,0.452,14.0,0.286,4.0,16.9,32.0,0.45,21.4,10.0,17.0,0.412,7.0,21.3,,0.1,0.052,Te'Jon Sawyer
,10.8,9.0,0.9,1.0,-3.3,big-sky,0.1,10.1,12.0,0.2,0.429,28.0,0.321,9.0,0.0,0.0,,0.0,16.0,0.0,,138.0,-3.3,0.9,1.0,0.0,9.0,6.0,austin-patterson-1,24.0,26,Guard,1.7,4.0,,0.821,23.0,0.261,6.0,5.7,13.0,0.429,17.6,6.0,5.0,0.6,3.0,12.9,,0.1,0.043,Austin Patterson
,10.8,9.0,0.9,1.0,-3.3,big-sky,0.1,10.1,12.0,0.2,0.429,28.0,0.321,9.0,0.0,0.0,,0.0,16.0,0.0,,138.0,-3.3,0.9,1.0,0.0,9.0,6.0,austin-patterson-1,24.0,26,Guard,1.7,4.0,,0.821,23.0,0.261,6.0,5.7,13.0,0.429,17.6,6.0,5.0,0.6,3.0,12.9,,0.1,0.043,Austin Patterson
,2.7,4.0,2.5,6.0,-1.6,big-sky,-1.9,11.6,25.0,0.2,0.48,74.0,0.378,28.0,0.162,12.0,0.917,11.0,24.0,1.0,,254.0,0.2,5.2,10.0,0.3,15.0,11.6,jensen-bradtke-1,82.0,77,Forward,0.7,3.0,,0.662,49.0,0.306,15.0,8.6,35.0,0.514,7.0,6.0,25.0,0.52,13.0,18.0,,0.5,0.076,Jensen Bradtke
,2.7,4.0,2.5,6.0,-1.6,big-sky,-1.9,11.6,25.0,0.2,0.48,74.0,0.378,28.0,0.162,12.0,0.917,11.0,24.0,1.0,,254.0,0.2,5.2,10.0,0.3,15.0,11.6,jensen-bradtke-1,82.0,77,Forward,0.7,3.0,,0.662,49.0,0.306,15.0,8.6,35.0,0.514,7.0,6.0,25.0,0.52,13.0,18.0,,0.5,0.076,Jensen Bradtke
,7.1,6.0,1.3,2.0,-0.3,big-sky,2.5,11.1,16.0,0.2,0.606,33.0,0.606,20.0,0.333,11.0,0.364,4.0,11.0,2.0,,172.0,-2.8,5.9,8.0,0.1,21.0,12.3,amari-jedkins-1,44.0,42,Forward,3.6,10.0,,0.0,0.0,,0.0,8.5,24.0,0.576,20.7,10.0,33.0,0.606,20.0,15.3,,0.3,0.08,Amari Jedkins
,7.1,6.0,1.3,2.0,-0.3,big-sky,2.5,11.1,16.0,0.2,0.606,33.0,0.606,20.0,0.333,11.0,0.364,4.0,11.0,2.0,,172.0,-2.8,5.9,8.0,0.1,21.0,12.3,amari-jedkins-1,44.0,42,Forward,3.6,10.0,,0.0,0.0,,0.0,8.5,24.0,0.576,20.7,10.0,33.0,0.606,20.0,15.3,,0.3,0.08,Amari Jedkins
,1.8,1.0,1.0,1.0,-4.3,big-sky,0.5,17.5,15.0,0.1,0.636,22.0,0.636,14.0,0.682,15.0,0.533,8.0,15.0,0.0,,101.0,-4.8,13.2,10.0,0.2,19.0,15.3,zack-davidson-1,36.0,37,Forward,1.7,3.0,,0.0,0.0,,0.0,15.5,25.0,0.618,17.1,6.0,22.0,0.636,14.0,18.6,,0.3,0.123,Zack Davidson
,1.8,1.0,1.0,1.0,-4.3,big-sky,0.5,17.5,15.0,0.1,0.636,22.0,0.636,14.0,0.682,15.0,0.533,8.0,15.0,0.0,,101.0,-4.8,13.2,10.0,0.2,19.0,15.3,zack-davidson-1,36.0,37,Forward,1.7,3.0,,0.0,0.0,,0.0,15.5,25.0,0.618,17.1,6.0,22.0,0.636,14.0,18.6,,0.3,0.123,Zack Davidson
,11.4,4.0,1.6,1.0,10.6,big-sky,2.4,3.5,2.0,0.1,0.519,27.0,0.407,11.0,0.333,9.0,0.333,3.0,12.0,0.0,,67.0,8.2,11.9,6.0,0.2,5.0,21.5,jeremiah-dargan-1,31.0,32,Guard,5.3,6.0,,0.63,17.0,0.353,6.0,7.5,8.0,0.496,3.1,1.0,10.0,0.5,5.0,25.7,,0.3,0.15,Jeremiah Dargan
,11.4,4.0,1.6,1.0,10.6,big-sky,2.4,3.5,2.0,0.1,0.519,27.0,0.407,11.0,0.333,9.0,0.333,3.0,12.0,0.0,,67.0,8.2,11.9,6.0,0.2,5.0,21.5,jeremiah-dargan-1,31.0,32,Guard,5.3,6.0,,0.63,17.0,0.353,6.0,7.5,8.0,0.496,3.1,1.0,10.0,0.5,5.0,25.7,,0.3,0.15,Jeremiah Dargan
,7.2,4.0,3.6,3.0,-7.3,big-sky,-1.9,10.7,8.0,0.1,0.353,17.0,0.294,5.0,0.176,3.0,0.667,2.0,16.0,0.0,,88.0,-5.4,9.1,6.0,0.0,12.0,4.5,jalen-foy-1,14.0,19,Forward,0.0,0.0,,0.647,11.0,0.182,2.0,9.9,14.0,0.38,17.8,4.0,6.0,0.5,3.0,13.6,,0.0,0.016,Jalen Foy
,7.2,4.0,3.6,3.0,-7.3,big-sky,-1.9,10.7,8.0,0.1,0.353,17.0,0.294,5.0,0.176,3.0,0.667,2.0,16.0,0.0,,88.0,-5.4,9.1,6.0,0.0,12.0,4.5,jalen-foy-1,14.0,19,Forward,0.0,0.0,,0.647,11.0,0.182,2.0,9.9,14.0,0.38,17.8,4.0,6.0,0.5,3.0,13.6,,0.0,0.016,Jalen Foy
,0.0,0.0,0.0,0.0,-32.0,big-sky,-8.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,11.0,0.0,,17.0,-23.3,15.0,2.0,-0.1,4.0,-17.3,adam-shoff-1,0.0,1,Guard,0.0,0.0,,1.0,7.0,0.0,0.0,7.1,2.0,0.0,0.0,0.0,0.0,,0.0,21.9,,-0.1,-0.242,Adam Shoff
,0.0,0.0,0.0,0.0,-32.0,big-sky,-8.6,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,11.0,0.0,,17.0,-23.3,15.0,2.0,-0.1,4.0,-17.3,adam-shoff-1,0.0,1,Guard,0.0,0.0,,1.0,7.0,0.0,0.0,7.1,2.0,0.0,0.0,0.0,0.0,,0.0,21.9,,-0.1,-0.242,Adam Shoff
,4.2,1.0,5.3,2.0,-12.6,big-sky,-4.3,17.7,6.0,0.1,0.429,7.0,0.429,3.0,0.429,3.0,0.667,2.0,18.0,0.0,,39.0,-8.3,9.8,3.0,0.0,5.0,7.5,connor-dick-1,8.0,9,Guard,1.5,1.0,,0.143,1.0,0.0,0.0,13.9,9.0,0.475,32.2,4.0,6.0,0.5,3.0,16.9,,0.0,0.019,Connor Dick
,4.2,1.0,5.3,2.0,-12.6,big-sky,-4.3,17.7,6.0,0.1,0.429,7.0,0.429,3.0,0.429,3.0,0.667,2.0,18.0,0.0,,39.0,-8.3,9.8,3.0,0.0,5.0,7.5,connor-dick-1,8.0,9,Guard,1.5,1.0,,0.143,1.0,0.0,0.0,13.9,9.0,0.475,32.2,4.0,6.0,0.5,3.0,16.9,,0.0,0.019,Connor Dick
,18.2,23.0,0.0,0.0,-11.4,big-sky,-3.4,5.9,11.0,0.2,0.412,57.0,0.386,22.0,0.404,23.0,0.652,15.0,24.0,0.0,,214.0,-8.0,1.2,2.0,-0.3,27.0,3.8,chase-henderson-1,62.0,68,Guard,1.4,5.0,,0.333,19.0,0.158,3.0,3.7,13.0,0.456,27.7,26.0,38.0,0.5,19.0,23.3,,-0.1,-0.028,Chase Henderson
,18.2,23.0,0.0,0.0,-11.4,big-sky,-3.4,5.9,11.0,0.2,0.412,57.0,0.386,22.0,0.404,23.0,0.652,15.0,24.0,0.0,,214.0,-8.0,1.2,2.0,-0.3,27.0,3.8,chase-henderson-1,62.0,68,Guard,1.4,5.0,,0.333,19.0,0.158,3.0,3.7,13.0,0.456,27.7,26.0,38.0,0.5,19.0,23.3,,-0.1,-0.028,Chase Henderson
,1.4,1.0,5.8,8.0,-3.0,maac,-0.7,10.7,14.0,0.2,0.475,40.0,0.425,17.0,0.4,16.0,0.688,11.0,27.0,2.0,,153.0,-2.3,8.6,11.0,0.0,18.0,11.3,dola-adebayo-1,49.0,46,Forward,0.8,2.0,,0.275,11.0,0.364,4.0,9.7,25.0,0.515,18.8,11.0,29.0,0.448,13.0,20.5,,0.2,0.062,Dola Adebayo
,1.4,1.0,5.8,8.0,-3.0,maac,-0.7,10.7,14.0,0.2,0.475,40.0,0.425,17.0,0.4,16.0,0.688,11.0,27.0,2.0,,153.0,-2.3,8.6,11.0,0.0,18.0,11.3,dola-adebayo-1,49.0,46,Forward,0.8,2.0,,0.275,11.0,0.364,4.0,9.7,25.0,0.515,18.8,11.0,29.0,0.448,13.0,20.5,,0.2,0.062,Dola Adebayo
,19.9,66.0,0.4,2.0,-6.1,maac,-1.7,14.1,72.0,0.8,0.422,179.0,0.363,65.0,0.335,60.0,0.717,43.0,26.0,11.0,,587.0,-4.4,3.0,14.0,-0.1,57.0,9.3,dallas-hobbs-1,194.0,212,Guard,1.8,18.0,,0.363,65.0,0.323,21.0,8.8,86.0,0.467,21.8,58.0,114.0,0.386,44.0,23.0,,0.6,0.044,Dallas Hobbs
,19.9,66.0,0.4,2.0,-6.1,maac,-1.7,14.1,72.0,0.8,0.422,179.0,0.363,65.0,0.335,60.0,0.717,43.0,26.0,11.0,,587.0,-4.4,3.0,14.0,-0.1,57.0,9.3,dallas-hobbs-1,194.0,212,Guard,1.8,18.0,,0.363,65.0,0.323,21.0,8.8,86.0,0.467,21.8,58.0,114.0,0.386,44.0,23.0,,0.6,0.044,Dallas Hobbs
,4.8,3.0,0.9,1.0,-7.3,maac,-1.6,20.3,21.0,0.2,0.609,23.0,0.609,14.0,0.391,9.0,0.556,5.0,24.0,1.0,,123.0,-5.7,13.5,14.0,0.1,15.0,13.2,jedy-cordilia-1,33.0,34,Forward,1.0,2.0,,0.0,0.0,,0.0,16.9,35.0,0.605,28.7,11.0,23.0,0.609,14.0,16.4,,0.3,0.088,Jedy Cordilia
,4.8,3.0,0.9,1.0,-7.3,maac,-1.6,20.3,21.0,0.2,0.609,23.0,0.609,14.0,0.391,9.0,0.556,5.0,24.0,1.0,,123.0,-5.7,13.5,14.0,0.1,15.0,13.2,jedy-cordilia-1,33.0,34,Forward,1.0,2.0,,0.0,0.0,,0.0,16.9,35.0,0.605,28.7,11.0,23.0,0.609,14.0,16.4,,0.3,0.088,Jedy Cordilia
,9.4,40.0,0.4,3.0,1.7,maac,-0.6,4.8,38.0,0.9,0.673,188.0,0.468,88.0,0.202,38.0,0.816,31.0,30.0,30.0,,846.0,2.2,1.8,12.0,2.3,37.0,14.5,carmelo-pacheco-1,284.0,239,Guard,1.3,18.0,,0.883,166.0,0.464,77.0,3.4,50.0,0.689,5.1,11.0,22.0,0.5,11.0,13.1,,3.1,0.149,Carmelo Pacheco
,9.4,40.0,0.4,3.0,1.7,maac,-0.6,4.8,38.0,0.9,0.673,188.0,0.468,88.0,0.202,38.0,0.816,31.0,30.0,30.0,,846.0,2.2,1.8,12.0,2.3,37.0,14.5,carmelo-pacheco-1,284.0,239,Guard,1.3,18.0,,0.883,166.0,0.464,77.0,3.4,50.0,0.689,5.1,11.0,22.0,0.5,11.0,13.1,,3.1,0.149,Carmelo Pacheco
,12.9,44.0,0.4,2.0,-3.4,maac,-0.5,14.1,79.0,0.9,0.496,120.0,0.417,50.0,0.617,74.0,0.811,60.0,27.0,17.0,,666.0,-2.9,0.8,4.0,0.4,49.0,9.4,xavier-lipscomb-1,179.0,177,Guard,1.1,12.0,,0.4,48.0,0.396,19.0,7.7,83.0,0.577,27.9,60.0,72.0,0.431,31.0,17.1,,1.3,0.077,Xavier Lipscomb
,12.9,44.0,0.4,2.0,-3.4,maac,-0.5,14.1,79.0,0.9,0.496,120.0,0.417,50.0,0.617,74.0,0.811,60.0,27.0,17.0,,666.0,-2.9,0.8,4.0,0.4,49.0,9.4,xavier-lipscomb-1,179.0,177,Guard,1.1,12.0,,0.4,48.0,0.396,19.0,7.7,83.0,0.577,27.9,60.0,72.0,0.431,31.0,17.1,,1.3,0.077,Xavier Lipscomb
,0.0,0.0,0.0,0.0,0.4,maac,1.7,28.9,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,0.0,,8.0,-1.3,0.0,0.0,0.0,1.0,15.6,terrell-ardjr-1,2.0,1,Forward,0.0,0.0,,0.0,0.0,,0.0,14.1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.3,,0.0,0.212,Terrell Ard Jr.
,0.0,0.0,0.0,0.0,0.4,maac,1.7,28.9,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,0.0,,8.0,-1.3,0.0,0.0,0.0,1.0,15.6,terrell-ardjr-1,2.0,1,Forward,0.0,0.0,,0.0,0.0,,0.0,14.1,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.3,,0.0,0.212,Terrell Ard Jr.
,21.1,58.0,1.3,6.0,0.2,maac,1.8,15.3,80.0,1.2,0.488,173.0,0.37,64.0,0.179,31.0,0.742,23.0,30.0,2.0,,556.0,-1.6,2.7,12.0,0.1,40.0,13.0,arlandus-keyes-1,192.0,193,Guard,3.7,35.0,,0.688,119.0,0.345,41.0,9.5,92.0,0.511,21.4,51.0,54.0,0.426,23.0,21.9,,1.3,0.09,Arlandus Keyes
,21.1,58.0,1.3,6.0,0.2,maac,1.8,15.3,80.0,1.2,0.488,173.0,0.37,64.0,0.179,31.0,0.742,23.0,30.0,2.0,,556.0,-1.6,2.7,12.0,0.1,40.0,13.0,arlandus-keyes-1,192.0,193,Guard,3.7,35.0,,0.688,119.0,0.345,41.0,9.5,92.0,0.511,21.4,51.0,54.0,0.426,23.0,21.9,,1.3,0.09,Arlandus Keyes
,12.1,29.0,0.7,3.0,-7.9,maac,-1.9,11.3,52.0,0.7,0.4,160.0,0.356,57.0,0.331,53.0,0.679,36.0,32.0,12.0,,488.0,-6.0,5.3,21.0,-0.5,46.0,6.3,javon-ervin-1,164.0,164,Guard,1.3,11.0,,0.306,49.0,0.286,14.0,8.6,73.0,0.443,20.9,49.0,111.0,0.387,43.0,24.5,,0.1,0.012,Javon Ervin
,12.1,29.0,0.7,3.0,-7.9,maac,-1.9,11.3,52.0,0.7,0.4,160.0,0.356,57.0,0.331,53.0,0.679,36.0,32.0,12.0,,488.0,-6.0,5.3,21.0,-0.5,46.0,6.3,javon-ervin-1,164.0,164,Guard,1.3,11.0,,0.306,49.0,0.286,14.0,8.6,73.0,0.443,20.9,49.0,111.0,0.387,43.0,24.5,,0.1,0.012,Javon Ervin
,7.8,13.0,0.4,1.0,-9.1,maac,-0.7,9.7,29.0,0.5,0.386,83.0,0.313,26.0,0.193,16.0,0.688,11.0,28.0,0.0,,318.0,-8.4,3.9,10.0,-0.5,36.0,3.8,abdou-khadre-kebe-1,75.0,74,Forward,3.1,17.0,,0.602,50.0,0.24,12.0,7.0,39.0,0.414,24.2,29.0,33.0,0.424,14.0,19.2,,0.0,0.003,Abdou Khadre K̩b̩
,7.8,13.0,0.4,1.0,-9.1,maac,-0.7,9.7,29.0,0.5,0.386,83.0,0.313,26.0,0.193,16.0,0.688,11.0,28.0,0.0,,318.0,-8.4,3.9,10.0,-0.5,36.0,3.8,abdou-khadre-kebe-1,75.0,74,Forward,3.1,17.0,,0.602,50.0,0.24,12.0,7.0,39.0,0.414,24.2,29.0,33.0,0.424,14.0,19.2,,0.0,0.003,Abdou Khadre K̩b̩
,8.0,2.0,0.0,0.0,-3.4,maac,-3.2,5.3,2.0,0.0,0.6,10.0,0.4,4.0,0.0,0.0,,0.0,12.0,0.0,,43.0,-0.2,2.9,1.0,0.1,2.0,9.7,patrick-haigh-1,12.0,11,Guard,0.0,0.0,,0.9,9.0,0.444,4.0,4.2,3.0,0.6,9.1,1.0,1.0,0.0,0.0,13.0,,0.1,0.094,Patrick Haigh
,8.0,2.0,0.0,0.0,-3.4,maac,-3.2,5.3,2.0,0.0,0.6,10.0,0.4,4.0,0.0,0.0,,0.0,12.0,0.0,,43.0,-0.2,2.9,1.0,0.1,2.0,9.7,patrick-haigh-1,12.0,11,Guard,0.0,0.0,,0.9,9.0,0.444,4.0,4.2,3.0,0.6,9.1,1.0,1.0,0.0,0.0,13.0,,0.1,0.094,Patrick Haigh
,0.0,0.0,0.0,0.0,-16.9,maac,-1.1,39.6,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,6.0,-15.8,0.0,0.0,0.0,0.0,-9.9,malcolm-dread-1,0.0,0,Guard,0.0,0.0,,0.5,1.0,0.0,0.0,20.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.2,,0.0,-0.202,Malcolm Dread
,0.0,0.0,0.0,0.0,-16.9,maac,-1.1,39.6,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,6.0,-15.8,0.0,0.0,0.0,0.0,-9.9,malcolm-dread-1,0.0,0,Guard,0.0,0.0,,0.5,1.0,0.0,0.0,20.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.2,,0.0,-0.202,Malcolm Dread
,7.8,4.0,2.6,2.0,-9.7,maac,0.3,13.9,12.0,0.2,0.4,15.0,0.333,5.0,0.733,11.0,0.636,7.0,22.0,0.0,,92.0,-10.0,6.7,5.0,-0.2,9.0,5.4,trey-wilson-1,19.0,21,Guard,3.2,5.0,,0.4,6.0,0.333,2.0,10.6,17.0,0.47,37.2,12.0,9.0,0.333,3.0,17.9,,0.0,0.006,Trey Wilson
,7.8,4.0,2.6,2.0,-9.7,maac,0.3,13.9,12.0,0.2,0.4,15.0,0.333,5.0,0.733,11.0,0.636,7.0,22.0,0.0,,92.0,-10.0,6.7,5.0,-0.2,9.0,5.4,trey-wilson-1,19.0,21,Guard,3.2,5.0,,0.4,6.0,0.333,2.0,10.6,17.0,0.47,37.2,12.0,9.0,0.333,3.0,17.9,,0.0,0.006,Trey Wilson
,0.0,0.0,0.0,0.0,9.6,maac,0.5,15.2,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,,0.0,3.0,0.0,,7.0,9.2,35.4,2.0,0.0,0.0,32.7,jonathan-ogunfuye-1,4.0,3,Forward,0.0,0.0,,0.0,0.0,,0.0,24.5,3.0,1.0,33.3,1.0,2.0,1.0,2.0,21.9,,0.0,0.152,Jonathan Ogunfuye
,0.0,0.0,0.0,0.0,9.6,maac,0.5,15.2,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,,0.0,3.0,0.0,,7.0,9.2,35.4,2.0,0.0,0.0,32.7,jonathan-ogunfuye-1,4.0,3,Forward,0.0,0.0,,0.0,0.0,,0.0,24.5,3.0,1.0,33.3,1.0,2.0,1.0,2.0,21.9,,0.0,0.152,Jonathan Ogunfuye
,0.0,0.0,0.0,0.0,-2.4,maac,-0.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,2.0,-1.9,0.0,0.0,0.0,0.0,0.0,jaxon-hartman-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.022,Jaxon Hartman
,0.0,0.0,0.0,0.0,-2.4,maac,-0.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,2.0,-1.9,0.0,0.0,0.0,0.0,0.0,jaxon-hartman-1,0.0,0,Guard,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.022,Jaxon Hartman
,20.8,79.0,4.2,25.0,2.6,mwc,2.5,10.1,59.0,0.9,0.522,136.0,0.507,69.0,0.537,73.0,0.685,50.0,34.0,2.0,,629.0,0.1,1.9,10.0,0.6,61.0,14.6,donovan-dent-1,192.0,212,Forward,2.6,30.0,,0.14,19.0,0.211,4.0,6.1,69.0,0.562,24.4,55.0,117.0,0.556,65.0,17.6,,1.5,0.095,Donovan Dent
,20.8,79.0,4.2,25.0,2.6,mwc,2.5,10.1,59.0,0.9,0.522,136.0,0.507,69.0,0.537,73.0,0.685,50.0,34.0,2.0,,629.0,0.1,1.9,10.0,0.6,61.0,14.6,donovan-dent-1,192.0,212,Forward,2.6,30.0,,0.14,19.0,0.211,4.0,6.1,69.0,0.562,24.4,55.0,117.0,0.556,65.0,17.6,,1.5,0.095,Donovan Dent
,10.5,24.0,7.0,29.0,1.1,mwc,0.8,19.0,84.0,1.0,0.596,136.0,0.596,81.0,0.426,58.0,0.638,37.0,18.0,16.0,,499.0,0.3,12.2,51.0,1.1,60.0,20.9,nellyjunior-joseph-1,199.0,197,Forward,1.3,11.0,,0.007,1.0,0.0,0.0,15.7,135.0,0.608,20.0,41.0,135.0,0.6,81.0,20.3,,2.1,0.17,Nelly Junior Joseph
,10.5,24.0,7.0,29.0,1.1,mwc,0.8,19.0,84.0,1.0,0.596,136.0,0.596,81.0,0.426,58.0,0.638,37.0,18.0,16.0,,499.0,0.3,12.2,51.0,1.1,60.0,20.9,nellyjunior-joseph-1,199.0,197,Forward,1.3,11.0,,0.007,1.0,0.0,0.0,15.7,135.0,0.608,20.0,41.0,135.0,0.6,81.0,20.3,,2.1,0.17,Nelly Junior Joseph
,11.7,44.0,1.4,8.0,4.7,mwc,4.5,15.1,86.0,1.4,0.471,204.0,0.422,86.0,0.289,59.0,0.678,40.0,35.0,1.0,,622.0,0.1,4.9,29.0,0.6,63.0,15.9,tru-washington-1,232.0,229,Guard,4.3,49.0,,0.348,71.0,0.282,20.0,9.8,115.0,0.5,13.8,37.0,133.0,0.496,66.0,20.3,,2.0,0.13,Tru Washington
,11.7,44.0,1.4,8.0,4.7,mwc,4.5,15.1,86.0,1.4,0.471,204.0,0.422,86.0,0.289,59.0,0.678,40.0,35.0,1.0,,622.0,0.1,4.9,29.0,0.6,63.0,15.9,tru-washington-1,232.0,229,Guard,4.3,49.0,,0.348,71.0,0.282,20.0,9.8,115.0,0.5,13.8,37.0,133.0,0.496,66.0,20.3,,2.0,0.13,Tru Washington
,8.8,24.0,1.6,8.0,4.0,mwc,1.3,16.2,83.0,0.9,0.591,137.0,0.496,68.0,0.248,34.0,0.765,26.0,19.0,15.0,,569.0,2.6,5.9,24.0,1.1,45.0,15.9,mustapha-amzil-1,188.0,180,Forward,1.4,13.0,,0.496,68.0,0.382,26.0,11.7,107.0,0.614,16.8,31.0,69.0,0.609,42.0,17.9,,1.9,0.136,Mustapha Amzil
,8.8,24.0,1.6,8.0,4.0,mwc,1.3,16.2,83.0,0.9,0.591,137.0,0.496,68.0,0.248,34.0,0.765,26.0,19.0,15.0,,569.0,2.6,5.9,24.0,1.1,45.0,15.9,mustapha-amzil-1,188.0,180,Forward,1.4,13.0,,0.496,68.0,0.382,26.0,11.7,107.0,0.614,16.8,31.0,69.0,0.609,42.0,17.9,,1.9,0.136,Mustapha Amzil
,10.6,22.0,0.8,3.0,5.0,mwc,3.4,12.2,41.0,0.7,0.624,97.0,0.536,52.0,0.134,13.0,0.692,9.0,33.0,0.0,,416.0,1.5,2.3,7.0,0.5,34.0,14.6,cj-noland-1,130.0,117,Guard,3.2,22.0,,0.402,39.0,0.436,17.0,7.5,48.0,0.63,20.1,26.0,58.0,0.603,35.0,16.8,,1.3,0.123,C.J. Noland
,10.6,22.0,0.8,3.0,5.0,mwc,3.4,12.2,41.0,0.7,0.624,97.0,0.536,52.0,0.134,13.0,0.692,9.0,33.0,0.0,,416.0,1.5,2.3,7.0,0.5,34.0,14.6,cj-noland-1,130.0,117,Guard,3.2,22.0,,0.402,39.0,0.436,17.0,7.5,48.0,0.63,20.1,26.0,58.0,0.603,35.0,16.8,,1.3,0.123,C.J. Noland
,18.5,6.0,0.0,0.0,2.3,mwc,1.6,16.9,9.0,0.1,0.615,13.0,0.538,7.0,0.231,3.0,0.667,2.0,14.0,0.0,,54.0,0.6,6.7,3.0,0.1,8.0,13.1,filip-borvicanin-1,18.0,19,Forward,1.0,1.0,,0.308,4.0,0.5,2.0,12.3,12.0,0.624,25.7,5.0,9.0,0.556,5.0,17.4,,0.2,0.124,Filip Borvicanin
