,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
2025-26,7.1,11.0,0.4,1.0,-3.9,sec,0.3,7.1,18.0,0.3,0.445,118.0,0.407,48.0,0.263,31.0,0.677,21.0,18.0,9.0,,294.0,-4.1,2.1,5.0,0.0,24.0,11.0,sebastian-mack-2,126.0,112.0,Guard,3.2,16.0,MISSOURI,0.28,33.0,0.273,9.0,4.7,23.0,0.475,12.5,19.0,85.0,0.459,39.0,25.7,,0.3,0.041,Sebastian Mack
2025-26,16.2,19.0,1.2,2.0,4.3,sec,1.3,16.5,30.0,0.3,0.553,57.0,0.491,28.0,0.298,17.0,0.647,11.0,12.0,10.0,,210.0,3.0,10.6,18.0,0.5,17.0,19.1,jevon-porter-1,74.0,82.0,Forward,2.5,9.0,MISSOURI,0.491,28.0,0.25,7.0,13.6,48.0,0.569,10.9,8.0,29.0,0.724,21.0,17.4,,0.8,0.152,Jevon Porter
2025-26,7.3,11.0,2.0,4.0,1.6,sec,0.5,13.9,30.0,0.2,0.611,45.0,0.467,21.0,0.156,7.0,0.571,4.0,19.0,2.0,,248.0,1.1,9.0,18.0,0.5,29.0,12.5,luke-northweather-1,59.0,63.0,Center,1.2,5.0,MISSOURI,0.689,31.0,0.419,13.0,11.5,48.0,0.61,11.0,6.0,14.0,0.571,8.0,10.9,,0.7,0.113,Luke Northweather
2025-26,2.0,2.0,4.3,6.0,0.2,sec,1.9,20.5,30.0,0.2,0.464,42.0,0.452,19.0,0.19,8.0,0.5,4.0,21.0,0.0,,169.0,-1.7,6.6,9.0,-0.1,12.0,10.0,trent-burns-1,43.0,41.0,Center,1.7,5.0,MISSOURI,0.31,13.0,0.077,1.0,13.8,39.0,0.469,17.9,10.0,29.0,0.621,18.0,16.5,,0.2,0.04,Trent Burns
2025-26,4.7,5.0,2.1,3.0,-6.5,sec,-0.3,14.0,21.0,0.2,0.375,44.0,0.318,14.0,0.364,16.0,0.5,8.0,15.0,4.0,,173.0,-6.2,4.3,6.0,-0.3,19.0,2.9,annor-boateng-1,41.0,41.0,Guard,1.7,5.0,MISSOURI,0.455,20.0,0.25,5.0,9.3,27.0,0.397,23.7,16.0,24.0,0.375,9.0,19.5,,-0.1,-0.032,Annor Boateng
2025-26,3.9,3.0,4.1,4.0,-5.4,sec,1.7,14.5,15.0,0.1,0.278,18.0,0.278,5.0,0.556,10.0,0.5,5.0,21.0,0.0,,119.0,-7.1,6.2,6.0,-0.2,20.0,1.9,nicholas-randall-1,15.0,18.0,Forward,2.0,4.0,MISSOURI,0.222,4.0,0.0,0.0,10.5,21.0,0.33,28.3,9.0,14.0,0.357,5.0,13.3,,-0.1,-0.023,Nicholas Randall
2025-26,14.4,80.0,0.2,2.0,4.8,wcc,0.9,9.4,77.0,1.2,0.556,396.0,0.49,194.0,0.265,105.0,0.79,83.0,33.0,33.0,,990.0,3.9,2.2,19.0,2.5,69.0,18.5,christian-hammond-1,523.0,470.0,Guard,2.3,40.0,SANTA-CLARA,0.328,130.0,0.4,52.0,5.6,96.0,0.586,11.3,57.0,266.0,0.534,142.0,24.3,,3.7,0.151,Christian Hammond
2025-26,15.0,90.0,1.6,14.0,5.4,wcc,1.4,12.6,107.0,1.5,0.513,393.0,0.448,176.0,0.252,99.0,0.707,70.0,34.0,34.0,,1025.0,4.0,5.9,54.0,2.0,49.0,18.3,elijah-mahi-1,473.0,463.0,Forward,2.7,49.0,SANTA-CLARA,0.387,152.0,0.336,51.0,9.1,161.0,0.537,12.0,60.0,241.0,0.519,125.0,23.4,,3.6,0.14,Elijah Mahi
2025-26,14.1,62.0,4.9,32.0,13.6,wcc,5.0,20.0,127.0,1.8,0.585,271.0,0.517,140.0,0.391,106.0,0.736,78.0,34.0,4.0,,764.0,8.6,13.8,94.0,3.3,105.0,29.6,allen-graves-2,395.0,401.0,Forward,5.0,67.0,SANTA-CLARA,0.328,89.0,0.416,37.0,16.8,221.0,0.615,7.2,25.0,182.0,0.566,103.0,21.7,,5.1,0.267,Allen Graves
2025-26,22.5,90.0,0.0,0.0,2.9,wcc,-0.4,6.3,35.0,0.7,0.517,272.0,0.401,109.0,0.092,25.0,0.72,18.0,34.0,2.0,,670.0,3.2,4.0,24.0,1.2,63.0,13.8,aleksandar-gavalyugov-1,299.0,304.0,Guard,1.5,18.0,SANTA-CLARA,0.647,176.0,0.358,63.0,5.1,59.0,0.527,14.5,48.0,96.0,0.479,46.0,23.7,,1.8,0.109,Aleksandar Gavalyugov
2025-26,5.9,20.0,7.8,39.0,5.5,wcc,3.2,17.5,85.0,1.1,0.689,161.0,0.665,107.0,0.398,64.0,0.656,42.0,33.0,33.0,,586.0,2.3,10.3,54.0,1.8,114.0,22.8,bukky-oboye-1,264.0,238.0,Center,2.2,22.0,SANTA-CLARA,0.199,32.0,0.25,8.0,13.8,139.0,0.69,11.6,25.0,129.0,0.767,99.0,17.7,,2.9,0.2,Bukky Oboye
2025-26,16.4,72.0,0.2,1.0,2.0,wcc,1.7,7.3,42.0,1.0,0.462,224.0,0.393,88.0,0.214,48.0,0.792,38.0,32.0,32.0,,695.0,0.3,2.7,17.0,0.7,43.0,13.0,brenton-knapper-1,245.0,252.0,Guard,3.6,43.0,SANTA-CLARA,0.5,112.0,0.277,31.0,4.9,59.0,0.496,14.2,41.0,112.0,0.509,57.0,19.9,,1.7,0.099,Brenton Knapper
2025-26,7.7,31.0,3.8,20.0,0.0,wcc,1.1,18.7,96.0,1.0,0.506,172.0,0.39,67.0,0.256,44.0,0.886,39.0,34.0,1.0,,619.0,-1.1,5.1,28.0,0.5,80.0,11.7,thierry-darlan-1,213.0,204.0,Guard,1.5,16.0,SANTA-CLARA,0.68,117.0,0.342,40.0,11.6,124.0,0.552,19.6,47.0,55.0,0.491,27.0,18.6,,1.5,0.095,Thierry Darlan
2025-26,15.2,90.0,0.9,7.0,5.5,wcc,2.3,14.9,109.0,1.2,0.656,138.0,0.536,74.0,0.159,22.0,0.636,14.0,31.0,31.0,,880.0,3.2,7.6,60.0,1.9,75.0,14.7,jake-ensminger-1,195.0,236.0,Guard,2.0,30.0,SANTA-CLARA,0.616,85.0,0.388,33.0,11.1,169.0,0.657,16.3,29.0,53.0,0.774,41.0,9.7,,3.2,0.144,Jake Ensminger
2025-26,7.5,18.0,0.6,2.0,1.4,wcc,0.4,8.2,27.0,0.5,0.514,141.0,0.433,61.0,0.163,23.0,0.652,15.0,33.0,0.0,,396.0,1.0,5.4,19.0,0.6,37.0,13.5,kj-cochran-1,160.0,146.0,Guard,2.2,15.0,SANTA-CLARA,0.603,85.0,0.271,23.0,6.7,46.0,0.527,9.0,15.0,56.0,0.679,38.0,20.2,,1.1,0.11,KJ Cochran
2025-26,15.3,17.0,6.5,9.0,3.0,wcc,3.0,11.9,16.0,0.2,0.52,25.0,0.48,12.0,0.64,16.0,0.5,8.0,23.0,0.0,,162.0,0.0,10.4,15.0,0.4,27.0,14.9,francis-chukwudebelu-1,34.0,47.0,Center,1.1,3.0,SANTA-CLARA,0.2,5.0,0.4,2.0,11.1,31.0,0.521,3.0,1.0,20.0,0.5,10.0,9.9,,0.6,0.156,Francis Chukwudebelu
2025-26,0.0,0.0,0.0,0.0,19.2,wcc,-2.2,26.7,2.0,0.0,0.5,12.0,0.333,4.0,0.333,4.0,1.0,4.0,8.0,0.0,,9.0,21.4,0.0,0.0,0.1,1.0,50.6,brendan-yarusso-1,16.0,12.0,Guard,0.0,0.0,SANTA-CLARA,0.917,11.0,0.364,4.0,12.9,2.0,0.576,0.0,0.0,1.0,0.0,0.0,74.0,,0.1,0.423,Brendan Yarusso
2025-26,0.0,0.0,0.0,0.0,,wcc,,100.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,2.0,,0.0,0.0,0.0,0.0,-12.4,juan-reyna-1,0.0,0.0,Guard,0.0,0.0,SANTA-CLARA,,0.0,,0.0,58.0,2.0,,100.0,1.0,0.0,,0.0,24.0,,0.0,-0.318,Juan Reyna
2025-26,16.7,77.0,3.5,27.0,9.3,sec,3.0,25.2,199.0,1.5,0.52,321.0,0.489,157.0,0.561,180.0,0.75,135.0,32.0,31.0,,857.0,6.2,10.7,85.0,2.9,76.0,25.1,rashaun-agee-1,469.0,479.0,Forward,2.0,31.0,TEXAS-AM,0.246,79.0,0.253,20.0,17.9,284.0,0.577,9.6,43.0,242.0,0.566,137.0,24.7,,4.4,0.207,Rashaun Agee
2025-26,17.4,79.0,2.0,14.0,8.3,sec,3.7,8.8,63.0,1.1,0.592,239.0,0.46,110.0,0.343,82.0,0.793,65.0,30.0,25.0,,780.0,4.7,3.0,22.0,1.8,67.0,18.3,rylan-griffen-1,348.0,330.0,Guard,3.4,48.0,TEXAS-AM,0.632,151.0,0.417,63.0,5.9,85.0,0.626,14.2,46.0,88.0,0.534,47.0,19.6,,2.9,0.149,Rylan Griffen
2025-26,12.7,52.0,0.6,4.0,3.9,sec,1.9,9.1,62.0,0.8,0.526,252.0,0.496,125.0,0.452,114.0,0.711,81.0,32.0,28.0,,738.0,2.0,5.9,40.0,1.6,63.0,17.2,marcus-hill-4,346.0,330.0,Guard,2.4,32.0,TEXAS-AM,0.246,62.0,0.242,15.0,7.5,102.0,0.565,10.5,36.0,190.0,0.579,110.0,21.9,,2.4,0.13,Marcus Hill
2025-26,10.2,45.0,0.6,4.0,5.7,sec,0.7,9.3,64.0,0.6,0.579,240.0,0.408,98.0,0.25,60.0,0.867,52.0,32.0,25.0,,746.0,5.0,1.7,12.0,2.1,37.0,15.9,ruben-dominguez-1,330.0,286.0,Guard,1.0,13.0,TEXAS-AM,0.846,203.0,0.404,82.0,5.5,76.0,0.615,3.9,11.0,37.0,0.432,16.0,17.7,,2.7,0.144,Rub̩n Dominguez
2025-26,20.4,81.0,0.5,3.0,4.5,sec,1.4,11.1,71.0,0.7,0.555,235.0,0.43,101.0,0.294,69.0,0.754,52.0,31.0,6.0,,690.0,3.1,1.6,10.0,1.2,56.0,14.7,pop-isaacs-1,313.0,299.0,Guard,1.6,20.0,TEXAS-AM,0.634,149.0,0.396,59.0,6.4,81.0,0.584,16.0,51.0,86.0,0.488,42.0,21.8,,1.9,0.109,Pop Isaacs
2025-26,8.3,25.0,2.6,12.0,3.7,sec,2.0,13.5,66.0,0.7,0.58,168.0,0.476,80.0,0.244,41.0,0.78,32.0,32.0,4.0,,529.0,1.7,6.9,34.0,1.1,86.0,15.7,zach-clemence-1,227.0,208.0,Forward,1.7,16.0,TEXAS-AM,0.512,86.0,0.407,35.0,10.2,100.0,0.605,11.8,25.0,82.0,0.549,45.0,18.9,,1.7,0.132,Zach Clemence
2025-26,25.8,99.0,0.2,1.0,2.6,sec,1.0,5.3,30.0,0.5,0.484,158.0,0.399,63.0,0.323,51.0,0.882,45.0,31.0,28.0,,619.0,1.7,4.4,25.0,1.2,54.0,13.2,jacari-lane-1,198.0,237.0,Guard,1.6,18.0,TEXAS-AM,0.551,87.0,0.31,27.0,4.8,55.0,0.543,15.3,33.0,71.0,0.507,36.0,16.4,,1.7,0.112,Jacari Lane
2025-26,8.7,25.0,0.9,4.0,4.5,sec,3.5,13.3,61.0,0.8,0.491,162.0,0.438,71.0,0.247,40.0,0.525,21.0,32.0,1.0,,496.0,1.0,5.7,26.0,0.6,34.0,15.4,aliabdou-dibba-1,180.0,171.0,Guard,4.0,36.0,TEXAS-AM,0.272,44.0,0.386,17.0,9.5,87.0,0.497,6.7,13.0,118.0,0.458,54.0,18.4,,1.4,0.111,Ali Abdou Dibba
2025-26,22.0,56.0,0.5,2.0,0.9,sec,2.5,10.6,41.0,0.6,0.55,100.0,0.5,50.0,0.5,50.0,0.68,34.0,32.0,0.0,,421.0,-1.5,3.1,12.0,0.3,42.0,12.8,josh-holloway-1,144.0,156.0,Guard,3.3,25.0,TEXAS-AM,0.28,28.0,0.357,10.0,6.8,53.0,0.582,26.7,45.0,72.0,0.556,40.0,18.9,,0.8,0.08,Josh Holloway
2025-26,12.0,11.0,10.6,17.0,1.6,sec,2.0,24.5,41.0,0.3,0.547,74.0,0.527,39.0,0.324,24.0,0.583,14.0,28.0,0.0,,181.0,-0.4,11.9,20.0,0.4,31.0,22.2,jamie-vinson-1,95.0,91.0,Forward,0.6,2.0,TEXAS-AM,0.23,17.0,0.176,3.0,18.2,61.0,0.556,11.4,11.0,57.0,0.632,36.0,25.1,,0.7,0.153,Jamie Vinson
2025-26,12.4,9.0,0.9,1.0,-1.0,sec,-0.6,19.7,24.0,0.2,0.492,59.0,0.39,23.0,0.288,17.0,0.882,15.0,7.0,7.0,,132.0,-0.4,8.2,10.0,0.2,14.0,17.1,mackenzie-mgbako-2,73.0,69.0,Forward,1.7,4.0,TEXAS-AM,0.593,35.0,0.343,12.0,13.9,34.0,0.544,15.2,12.0,24.0,0.458,11.0,28.2,,0.4,0.115,Mackenzie Mgbako
2025-26,8.1,14.0,5.5,13.0,2.1,sec,3.2,13.3,33.0,0.4,0.6,35.0,0.6,21.0,0.914,32.0,0.469,15.0,31.0,4.0,,268.0,-1.1,10.5,26.0,0.4,47.0,13.7,federiko-federiko-1,57.0,70.0,Center,2.5,12.0,TEXAS-AM,0.0,0.0,,0.0,11.9,59.0,0.568,12.2,7.0,35.0,0.6,21.0,10.1,,0.9,0.127,Federiko Federiko
2025-26,13.0,3.0,2.9,1.0,-1.7,sec,-0.1,16.7,6.0,0.0,0.714,7.0,0.714,5.0,0.571,4.0,0.0,0.0,15.0,1.0,,39.0,-1.6,11.1,4.0,0.1,6.0,13.1,chris-mcdermott-1,10.0,11.0,Forward,0.0,0.0,TEXAS-AM,0.286,2.0,0.0,0.0,13.9,10.0,0.562,10.1,1.0,5.0,1.0,5.0,12.0,,0.1,0.106,Chris McDermott
2025-26,0.0,0.0,0.0,0.0,-9.2,sec,-4.4,0.0,0.0,0.0,0.3,10.0,0.2,2.0,0.4,4.0,1.0,4.0,9.0,0.0,,22.0,-4.8,9.8,2.0,0.0,2.0,11.1,noah-shelby-1,10.0,10.0,Guard,2.5,1.0,TEXAS-AM,1.0,10.0,0.2,2.0,4.9,2.0,0.42,0.0,0.0,0.0,,0.0,25.5,,0.0,0.09,Noah Shelby
2025-26,17.5,4.0,0.0,0.0,-5.2,sec,0.3,3.3,1.0,0.0,0.3,5.0,0.2,1.0,0.8,4.0,1.0,4.0,8.0,0.0,,33.0,-5.5,0.0,0.0,0.0,4.0,7.7,jeremiah-green-1,7.0,9.0,Guard,3.3,2.0,TEXAS-AM,0.6,3.0,0.333,1.0,1.6,1.0,0.507,22.5,2.0,2.0,0.0,0.0,12.7,,0.1,0.071,Jeremiah Green
2025-26,8.9,39.0,5.5,43.0,8.9,american,3.1,21.9,184.0,2.1,0.575,318.0,0.566,180.0,0.607,193.0,0.72,139.0,32.0,32.0,,862.0,5.8,14.8,127.0,3.3,98.0,29.2,izaiyah-nelson-1,505.0,484.0,Forward,3.2,51.0,SOUTH-FLORIDA,0.142,45.0,0.133,6.0,18.3,311.0,0.616,9.5,43.0,273.0,0.637,174.0,23.7,,5.4,0.252,Izaiyah Nelson
2025-26,13.3,75.0,0.2,2.0,3.5,american,0.7,9.2,91.0,1.4,0.531,409.0,0.403,165.0,0.205,84.0,0.81,68.0,30.0,27.0,,1017.0,2.8,1.8,18.0,2.1,61.0,14.9,wes-enis-1,502.0,440.0,Guard,1.6,29.0,SOUTH-FLORIDA,0.689,282.0,0.369,104.0,5.4,109.0,0.559,9.8,49.0,127.0,0.48,61.0,22.1,,3.5,0.136,Wes Enis
2025-26,13.7,73.0,0.9,8.0,5.5,american,2.2,8.3,78.0,1.6,0.53,396.0,0.396,157.0,0.144,57.0,0.789,45.0,32.0,32.0,,965.0,3.3,4.5,43.0,2.0,83.0,16.4,joseph-pinion-1,465.0,421.0,Guard,3.1,54.0,SOUTH-FLORIDA,0.699,277.0,0.383,106.0,6.4,121.0,0.55,10.4,49.0,119.0,0.429,51.0,22.1,,3.5,0.147,Joseph Pinion
2025-26,10.8,56.0,0.8,6.0,3.7,american,1.5,12.5,106.0,1.3,0.509,222.0,0.459,102.0,0.833,185.0,0.773,143.0,32.0,30.0,,869.0,2.3,7.5,65.0,2.4,64.0,17.8,josh-omojafo-1,369.0,368.0,Guard,1.7,27.0,SOUTH-FLORIDA,0.315,70.0,0.314,22.0,10.0,171.0,0.595,11.2,39.0,152.0,0.526,80.0,18.1,,3.7,0.171,Josh Omojafo
2025-26,30.9,155.0,1.1,9.0,0.9,american,1.8,11.9,100.0,1.4,0.408,299.0,0.381,114.0,0.518,155.0,0.729,113.0,32.0,32.0,,860.0,-1.0,2.9,25.0,1.3,99.0,14.5,cj-brown-2,357.0,402.0,Forward,2.2,34.0,SOUTH-FLORIDA,0.217,65.0,0.246,16.0,7.4,125.0,0.479,14.9,65.0,234.0,0.419,98.0,23.0,,2.7,0.124,CJ Brown
2025-26,4.7,14.0,1.8,8.0,4.7,american,4.0,11.7,55.0,1.0,0.532,108.0,0.417,45.0,0.287,31.0,0.806,25.0,32.0,1.0,,484.0,0.7,7.0,34.0,0.9,56.0,15.0,isaiah-jones-3,140.0,135.0,Guard,4.1,36.0,SOUTH-FLORIDA,0.731,79.0,0.316,25.0,9.3,89.0,0.57,6.8,9.0,29.0,0.69,20.0,12.3,,1.9,0.157,Isaiah Jones
2025-26,4.8,13.0,11.3,47.0,3.3,american,3.7,14.9,66.0,0.9,0.606,90.0,0.589,53.0,0.444,40.0,0.6,24.0,31.0,1.0,,453.0,-0.4,8.2,37.0,0.7,61.0,16.2,daimion-collins-1,133.0,128.0,Forward,1.0,8.0,SOUTH-FLORIDA,0.211,19.0,0.158,3.0,11.5,103.0,0.61,12.8,16.0,71.0,0.704,50.0,12.5,,1.6,0.142,Daimion Collins
2025-26,30.5,52.0,1.5,4.0,0.8,american,1.6,11.1,31.0,0.5,0.448,87.0,0.391,34.0,0.322,28.0,0.679,19.0,26.0,2.0,,286.0,-0.9,4.2,12.0,0.1,21.0,12.8,adriel-nyorha-1,97.0,115.0,Guard,2.9,15.0,SOUTH-FLORIDA,0.356,31.0,0.323,10.0,7.6,43.0,0.484,23.6,31.0,56.0,0.429,24.0,20.7,,0.6,0.087,Adriel Nyorha
2025-26,29.5,39.0,0.0,0.0,0.5,american,3.5,13.6,30.0,0.5,0.508,60.0,0.5,30.0,0.65,39.0,0.692,27.0,24.0,0.0,,227.0,-3.0,2.6,6.0,0.2,33.0,14.7,gavin-hightower-1,88.0,97.0,Guard,3.8,16.0,SOUTH-FLORIDA,0.083,5.0,0.2,1.0,8.0,36.0,0.56,25.6,27.0,55.0,0.527,29.0,21.0,,0.7,0.115,Gavin Hightower
2025-26,13.7,19.0,1.0,2.0,2.3,american,2.3,13.0,29.0,0.4,0.477,64.0,0.391,25.0,0.234,15.0,0.933,14.0,23.0,0.0,,229.0,0.0,7.9,18.0,0.5,21.0,16.5,devin-haid-1,75.0,80.0,Guard,3.6,15.0,SOUTH-FLORIDA,0.547,35.0,0.314,11.0,10.4,47.0,0.527,9.0,7.0,29.0,0.483,14.0,15.4,,0.9,0.162,Devin Haid
2025-26,6.6,6.0,2.9,4.0,2.9,american,2.1,17.4,26.0,0.3,0.527,37.0,0.486,18.0,0.595,22.0,0.727,16.0,21.0,1.0,,153.0,0.8,6.6,10.0,0.3,15.0,16.2,tristan-beckford-1,55.0,52.0,Forward,1.8,5.0,SOUTH-FLORIDA,0.351,13.0,0.231,3.0,11.9,36.0,0.58,9.5,5.0,24.0,0.625,15.0,15.5,,0.6,0.156,Tristan Beckford
2025-26,15.6,8.0,0.0,0.0,4.0,american,1.4,12.4,10.0,0.1,0.528,18.0,0.444,8.0,1.0,18.0,0.667,12.0,11.0,2.0,,83.0,2.7,7.2,6.0,0.2,7.0,16.5,caleb-sanders-1,31.0,33.0,Forward,2.0,3.0,SOUTH-FLORIDA,0.5,9.0,0.333,3.0,9.8,16.0,0.584,13.1,4.0,9.0,0.556,5.0,16.6,,0.3,0.162,Caleb Sanders
2025-26,20.4,5.0,0.0,0.0,-6.2,american,-2.0,2.8,1.0,0.0,0.333,9.0,0.222,2.0,0.444,4.0,0.5,2.0,3.0,0.0,,37.0,-4.2,2.7,1.0,0.0,6.0,3.4,xavier-brown-1,8.0,10.0,Guard,0.0,0.0,SOUTH-FLORIDA,0.667,6.0,0.333,2.0,2.7,2.0,0.367,8.4,1.0,3.0,0.0,0.0,14.5,,0.0,0.052,Xavier Brown
2025-26,0.0,0.0,0.0,0.0,10.6,american,-10.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,1.0,20.6,100.0,1.0,0.0,0.0,39.3,onyx-nnani-1,0.0,1.0,Forward,0.0,0.0,SOUTH-FLORIDA,,0.0,,0.0,50.7,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.347,Onyx Nnani
2025-26,20.5,108.0,1.0,10.0,10.9,sec,3.5,21.5,192.0,1.5,0.592,354.0,0.551,195.0,0.523,185.0,0.816,151.0,32.0,32.0,,1030.0,7.3,6.0,51.0,3.7,72.0,26.1,dailyn-swain-2,570.0,570.0,Forward,3.1,55.0,TEXAS,0.237,84.0,0.345,29.0,14.0,243.0,0.645,16.1,85.0,270.0,0.615,166.0,25.2,,5.2,0.201,Dailyn Swain
2025-26,4.8,20.0,3.8,30.0,4.6,sec,0.6,19.6,140.0,0.9,0.631,255.0,0.631,161.0,0.98,250.0,0.696,174.0,32.0,32.0,,824.0,4.1,11.7,79.0,2.9,109.0,24.8,matas-vokietaitis-1,496.0,466.0,Center,0.4,6.0,TEXAS,0.0,0.0,,0.0,15.8,219.0,0.664,15.8,70.0,255.0,0.631,161.0,26.6,,3.8,0.185,Matas Vokietaitis
2025-26,13.0,60.0,1.5,13.0,5.5,sec,1.3,9.7,74.0,0.8,0.533,336.0,0.47,158.0,0.295,99.0,0.747,74.0,32.0,32.0,,885.0,4.2,4.8,35.0,2.3,58.0,18.9,tramon-mark-1,432.0,411.0,Guard,1.9,29.0,TEXAS,0.387,130.0,0.323,42.0,7.3,109.0,0.564,9.5,40.0,206.0,0.563,116.0,23.6,,3.1,0.14,Tramon Mark
2025-26,11.9,60.0,0.2,2.0,3.7,sec,-0.2,6.6,52.0,0.5,0.518,331.0,0.405,134.0,0.302,100.0,0.84,84.0,32.0,31.0,,911.0,3.9,2.3,17.0,2.6,68.0,15.6,jordan-pope-1,427.0,398.0,Guard,0.9,14.0,TEXAS,0.604,200.0,0.375,75.0,4.5,69.0,0.564,6.9,28.0,131.0,0.45,59.0,22.0,,3.0,0.134,Jordan Pope
2025-26,15.4,59.0,1.8,11.0,2.3,sec,1.7,8.4,46.0,0.6,0.472,162.0,0.377,61.0,0.296,48.0,0.917,44.0,32.0,1.0,,632.0,0.5,2.3,12.0,0.7,67.0,11.1,simeon-wilcher-2,197.0,207.0,Guard,2.1,23.0,TEXAS,0.549,89.0,0.348,31.0,5.4,58.0,0.533,18.5,42.0,73.0,0.411,30.0,17.7,,1.2,0.079,Simeon Wilcher
2025-26,4.6,20.0,0.6,4.0,4.1,sec,1.0,9.4,58.0,0.5,0.668,134.0,0.5,67.0,0.127,17.0,0.706,12.0,31.0,25.0,,715.0,3.1,4.4,26.0,1.5,71.0,11.4,camden-heide-1,191.0,176.0,Forward,1.0,12.0,TEXAS,0.731,98.0,0.459,45.0,7.0,84.0,0.672,9.0,14.0,36.0,0.611,22.0,10.8,,1.9,0.108,Camden Heide
2025-26,9.0,37.0,0.6,4.0,3.8,sec,2.3,15.2,89.0,0.7,0.46,150.0,0.427,64.0,0.413,62.0,0.71,44.0,32.0,2.0,,675.0,1.5,7.6,42.0,1.0,69.0,12.8,chendall-weaver-1,182.0,201.0,Guard,2.1,25.0,TEXAS,0.287,43.0,0.233,10.0,11.5,131.0,0.507,10.9,22.0,107.0,0.505,54.0,14.7,,1.7,0.1,Chendall Weaver
2025-26,7.3,13.0,4.1,12.0,2.2,sec,1.6,16.1,42.0,0.3,0.485,67.0,0.478,32.0,0.373,25.0,0.6,15.0,20.0,4.0,,301.0,0.5,8.5,21.0,0.3,27.0,12.0,nic-codie-1,80.0,87.0,Forward,0.2,1.0,TEXAS,0.179,12.0,0.083,1.0,12.4,63.0,0.507,13.2,12.0,55.0,0.564,31.0,14.9,,0.6,0.079,Nic Codie
2025-26,6.1,14.0,2.0,7.0,1.5,sec,2.0,23.8,74.0,0.5,0.449,49.0,0.449,22.0,1.082,53.0,0.66,35.0,23.0,1.0,,360.0,-0.5,14.9,44.0,0.4,52.0,13.1,lassina-traore-1,79.0,104.0,Forward,1.8,11.0,TEXAS,0.02,1.0,0.0,0.0,19.4,118.0,0.533,22.9,22.0,48.0,0.458,22.0,13.2,,0.9,0.099,Lassina Traore
2025-26,0.0,0.0,1.2,1.0,-0.8,sec,2.9,12.4,9.0,0.1,0.5,14.0,0.5,7.0,0.286,4.0,0.25,1.0,12.0,0.0,,84.0,-3.7,7.3,5.0,0.0,8.0,8.1,declan-duru-jr-1,15.0,15.0,Forward,3.4,5.0,TEXAS,0.357,5.0,0.0,0.0,9.9,14.0,0.472,20.1,4.0,9.0,0.778,7.0,11.7,,0.1,0.039,Declan Duru Jr.
2025-26,16.6,2.0,0.0,0.0,10.4,sec,4.0,11.6,2.0,0.0,0.75,4.0,0.5,2.0,0.0,0.0,,0.0,7.0,0.0,,20.0,6.4,12.2,2.0,0.0,1.0,19.3,anthon-mcdermott-1,6.0,7.0,Guard,5.8,2.0,TEXAS,1.0,4.0,0.5,2.0,11.9,4.0,0.75,33.3,2.0,0.0,,0.0,14.8,,0.1,0.145,Anthon McDermott
2025-26,18.8,1.0,0.0,0.0,-4.2,sec,-1.5,12.8,1.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,,0.0,6.0,0.0,,9.0,-2.7,0.0,0.0,0.0,0.0,28.8,cole-bott-1,3.0,3.0,Forward,6.4,1.0,TEXAS,1.0,1.0,1.0,1.0,6.6,1.0,1.5,0.0,0.0,0.0,,0.0,5.5,,0.1,0.273,Cole Bott
2025-26,0.0,0.0,0.0,0.0,-31.9,sec,-13.8,23.1,1.0,0.0,0.3,5.0,0.2,1.0,0.0,0.0,,0.0,4.0,0.0,,5.0,-18.1,24.4,1.0,0.0,1.0,-6.8,brandon-taylor-4,3.0,3.0,Guard,0.0,0.0,TEXAS,0.8,4.0,0.25,1.0,23.7,2.0,0.3,16.7,1.0,1.0,0.0,0.0,59.2,,0.0,-0.231,Brandon Taylor
2025-26,23.0,135.0,1.0,9.0,5.1,mvc,3.0,11.5,113.0,2.8,0.526,389.0,0.44,171.0,0.231,90.0,0.789,71.0,35.0,35.0,,1168.0,2.1,2.2,20.0,1.7,54.0,17.9,trey-campbell-1,480.0,490.0,Guard,3.1,57.0,NORTHERN-IOWA,0.496,193.0,0.347,67.0,7.1,133.0,0.556,14.1,71.0,196.0,0.531,104.0,24.5,,4.5,0.154,Trey Campbell
