,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,team
2022-23,4.4,31.0,2.0,22.0,4.9,acc,1.4,9.8,97.0,1.3,0.593,296.0,0.463,137.0,0.176,52.0,0.788,41.0,,,,1155.0,3.5,4.2,45.0,2.9,74.0,16.3,casey-morsell-1,392.0,355.0,Guard,1.8,37.0,north-carolina-state,0.639,189.0,0.407,77.0,6.9,142.0,0.611,6.4,22.0,107.0,0.561,60.0,14.6,,4.2,0.146,Casey Morsell,Wake Forest
2022-23,10.3,35.0,1.7,9.0,7.8,acc,3.5,20.8,103.0,1.1,0.523,175.0,0.446,78.0,0.143,25.0,0.84,21.0,,,,579.0,4.3,8.4,45.0,1.6,48.0,21.6,jack-clarke-1,204.0,212.0,Guard,3.8,38.0,north-carolina-state,0.537,94.0,0.287,27.0,14.4,148.0,0.546,5.6,11.0,81.0,0.63,51.0,16.9,,2.7,0.187,Jack Clark,Wake Forest
2022-23,3.9,9.0,7.5,27.0,0.9,acc,2.6,16.6,54.0,0.7,0.523,88.0,0.5,44.0,0.5,44.0,0.591,26.0,,,,380.0,-1.8,8.5,30.0,0.6,65.0,16.3,ernest-ross-1,118.0,120.0,Forward,2.1,14.0,north-carolina-state,0.227,20.0,0.2,4.0,12.4,84.0,0.542,14.2,18.0,68.0,0.588,40.0,16.5,,1.2,0.13,Ernest Ross,Wake Forest
2022-23,10.4,12.0,3.6,7.0,5.2,acc,1.3,22.4,40.0,0.3,0.643,56.0,0.643,36.0,0.464,26.0,0.577,15.0,,,,209.0,3.8,13.4,26.0,0.7,19.0,25.1,dusan-mahorcic-1,87.0,91.0,Forward,1.6,6.0,north-carolina-state,0.0,0.0,,0.0,17.7,66.0,0.636,14.9,12.0,56.0,0.643,36.0,19.0,,1.0,0.196,Dusan Mahorcic,Wake Forest
2022-23,9.0,16.0,1.1,3.0,2.5,acc,2.5,17.8,43.0,0.5,0.553,57.0,0.474,27.0,0.211,12.0,0.667,8.0,,,,282.0,0.0,7.3,19.0,0.4,29.0,15.0,lj-thomas-1,71.0,78.0,Guard,3.0,15.0,north-carolina-state,0.333,19.0,0.474,9.0,12.3,62.0,0.566,17.2,13.0,38.0,0.474,18.0,13.2,,0.9,0.126,LJ Thomas,Wake Forest
2022-23,0.5,1.0,8.9,26.0,-1.1,acc,2.5,13.1,35.0,0.5,0.467,45.0,0.467,21.0,0.333,15.0,0.467,7.0,,,,311.0,-3.5,7.3,21.0,0.2,49.0,9.9,ebenezer-dowuona-1,49.0,54.0,Forward,0.9,5.0,north-carolina-state,0.0,0.0,,0.0,10.1,56.0,0.47,10.3,6.0,45.0,0.467,21.0,9.2,,0.7,0.085,Ebenezer Dowuona,Wake Forest
2022-23,5.8,8.0,0.5,1.0,-2.8,acc,1.4,10.4,19.0,0.3,0.424,46.0,0.37,17.0,0.109,5.0,1.0,5.0,,,,214.0,-4.2,2.5,5.0,-0.2,15.0,6.3,breon-pass-1,44.0,44.0,Guard,2.9,11.0,north-carolina-state,0.457,21.0,0.238,5.0,6.3,24.0,0.455,24.9,16.0,25.0,0.48,12.0,14.8,,0.1,0.023,Breon Pass,Wake Forest
2022-23,3.1,8.0,2.8,10.0,1.3,acc,2.9,20.6,68.0,0.7,0.452,42.0,0.429,18.0,0.167,7.0,0.714,5.0,,,,386.0,-1.6,8.7,31.0,0.2,46.0,10.4,greg-gantt-2,43.0,59.0,Forward,2.8,19.0,north-carolina-state,0.167,7.0,0.286,2.0,14.4,99.0,0.474,20.9,12.0,35.0,0.457,16.0,7.3,,0.9,0.093,Greg Gantt,Wake Forest
2022-23,0.0,0.0,7.1,1.0,-1.0,acc,-1.2,7.8,1.0,0.0,0.5,3.0,0.333,1.0,0.667,2.0,0.5,1.0,,,,15.0,0.3,7.2,1.0,0.0,0.0,9.8,jordan-snell-1,4.0,4.0,Guard,0.0,0.0,north-carolina-state,0.333,1.0,1.0,1.0,7.5,2.0,0.506,20.2,1.0,2.0,0.0,0.0,16.3,,0.0,0.047,Jordan Snell,Wake Forest
2022-23,0.0,0.0,6.3,1.0,-11.7,acc,1.0,20.6,3.0,0.0,0.214,7.0,0.143,1.0,0.0,0.0,,0.0,,,,17.0,-12.7,0.0,0.0,-0.1,0.0,-4.3,chase-graham-1,3.0,3.0,Guard,6.7,2.0,north-carolina-state,1.0,7.0,0.143,1.0,9.9,3.0,0.214,30.0,3.0,0.0,,0.0,29.0,,-0.1,-0.19,Chase Graham,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-26.4,acc,-6.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,13.0,-20.4,0.0,0.0,-0.1,2.0,-22.1,kj-keatts-1,0.0,0.0,Guard,0.0,0.0,north-carolina-state,0.5,1.0,0.0,0.0,4.3,1.0,0.0,60.0,3.0,1.0,0.0,0.0,19.0,,-0.1,-0.31,KJ Keatts,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-8.5,acc,0.1,15.6,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,15.0,-8.6,0.0,0.0,0.0,2.0,-3.0,alex-nunnally-1,0.0,0.0,Guard,0.0,0.0,north-carolina-state,1.0,1.0,0.0,0.0,7.5,2.0,0.0,0.0,0.0,0.0,,0.0,3.3,,0.0,-0.011,Alex Nunnally,Wake Forest
2022-23,16.5,94.0,0.6,7.0,2.4,acc,0.9,10.3,110.0,1.5,0.452,497.0,0.378,188.0,0.266,132.0,0.765,101.0,,,,1179.0,1.5,1.1,12.0,1.3,61.0,14.5,caleb-love-1,550.0,520.0,Guard,1.7,35.0,north-carolina,0.491,244.0,0.299,73.0,5.7,122.0,0.491,12.5,80.0,253.0,0.455,115.0,27.0,,2.8,0.094,Caleb Love,Wake Forest
2022-23,18.8,106.0,0.2,2.0,6.0,acc,2.4,14.1,147.0,1.6,0.515,409.0,0.438,179.0,0.308,126.0,0.881,111.0,,,,1153.0,3.5,1.9,20.0,3.1,96.0,18.9,rj-davis-1,532.0,512.0,Guard,1.8,36.0,north-carolina,0.425,174.0,0.362,63.0,8.0,167.0,0.567,11.7,62.0,235.0,0.494,116.0,22.9,,4.6,0.161,RJ Davis,Wake Forest
2022-23,10.2,45.0,3.3,33.0,6.6,acc,1.6,22.7,200.0,1.7,0.554,334.0,0.554,185.0,0.626,209.0,0.665,139.0,,,,970.0,5.1,15.2,133.0,3.3,94.0,26.7,armando-bacot-1,509.0,522.0,Forward,1.1,19.0,north-carolina,0.018,6.0,0.0,0.0,19.0,333.0,0.587,14.1,71.0,328.0,0.564,185.0,25.9,,5.0,0.205,Armando Bacot,Wake Forest
2022-23,10.3,50.0,3.7,34.0,4.2,acc,2.6,17.7,145.0,1.3,0.491,232.0,0.422,98.0,0.375,87.0,0.816,71.0,,,,904.0,1.6,4.3,35.0,1.3,70.0,14.6,pete-nance-1,299.0,296.0,Forward,0.6,10.0,north-carolina,0.431,100.0,0.32,32.0,11.0,180.0,0.547,15.7,51.0,132.0,0.5,66.0,17.9,,2.6,0.115,Pete Nance,Wake Forest
2022-23,8.4,50.0,2.5,27.0,5.8,acc,4.0,16.4,157.0,1.8,0.478,209.0,0.411,86.0,0.273,57.0,0.702,40.0,,,,1058.0,1.8,6.1,58.0,1.4,69.0,13.9,rechon-black-1,240.0,259.0,Guard,2.3,42.0,north-carolina,0.411,86.0,0.326,28.0,11.2,215.0,0.508,10.9,29.0,123.0,0.472,58.0,12.5,,3.2,0.119,Leaky Black,Wake Forest
2022-23,4.1,10.0,0.2,1.0,2.3,acc,2.7,11.0,43.0,0.6,0.457,93.0,0.387,36.0,0.409,38.0,0.658,25.0,,,,432.0,-0.3,7.4,29.0,0.6,55.0,11.4,puff-johnson-1,110.0,114.0,Guard,2.1,16.0,north-carolina,0.495,46.0,0.283,13.0,9.2,72.0,0.495,7.5,9.0,47.0,0.489,23.0,13.8,,1.2,0.111,Puff Johnson,Wake Forest
2022-23,4.0,6.0,2.1,6.0,2.0,acc,2.5,5.2,13.0,0.3,0.515,66.0,0.424,28.0,0.152,10.0,0.6,6.0,,,,276.0,-0.5,2.8,7.0,0.3,31.0,9.7,dmarco-dunn-1,74.0,67.0,Guard,1.5,7.0,north-carolina,0.561,37.0,0.324,12.0,4.0,20.0,0.523,7.8,6.0,29.0,0.552,16.0,13.8,,0.6,0.091,D'Marco Dunn,Wake Forest
2022-23,11.2,21.0,2.7,9.0,-1.8,acc,2.2,8.2,24.0,0.4,0.466,44.0,0.455,20.0,0.705,31.0,0.548,17.0,,,,322.0,-4.1,1.0,3.0,-0.1,41.0,5.8,seth-trimble-1,58.0,62.0,Guard,1.1,6.0,north-carolina,0.136,6.0,0.167,1.0,4.6,27.0,0.494,25.4,20.0,38.0,0.5,19.0,12.2,,0.3,0.042,Seth Trimble,Wake Forest
2022-23,8.6,7.0,2.0,3.0,2.3,acc,0.5,5.1,7.0,0.2,0.45,40.0,0.375,15.0,0.475,19.0,0.842,16.0,,,,150.0,1.8,6.7,9.0,0.4,10.0,15.6,tyler-nickel-1,52.0,53.0,Forward,1.2,3.0,north-carolina,0.675,27.0,0.222,6.0,5.9,16.0,0.53,5.8,3.0,13.0,0.692,9.0,17.3,,0.5,0.143,Tyler Nickel,Wake Forest
2022-23,3.5,2.0,0.9,1.0,-2.8,acc,1.1,23.4,24.0,0.2,0.457,35.0,0.457,16.0,0.486,17.0,0.647,11.0,,,,113.0,-3.9,2.9,3.0,0.0,16.0,11.2,jalen-washington-1,43.0,38.0,Forward,0.5,1.0,north-carolina,0.2,7.0,0.0,0.0,13.2,27.0,0.499,14.0,7.0,28.0,0.571,16.0,22.1,,0.2,0.075,Jalen Washington,Wake Forest
2022-23,4.0,2.0,1.1,1.0,-3.2,acc,-0.1,12.4,10.0,0.1,0.447,19.0,0.368,7.0,0.316,6.0,0.667,4.0,,,,89.0,-3.1,5.0,4.0,0.0,7.0,7.1,dontrez-styles-1,21.0,21.0,Guard,0.6,1.0,north-carolina,0.474,9.0,0.333,3.0,8.7,14.0,0.481,18.6,5.0,10.0,0.4,4.0,15.0,,0.1,0.049,Dontrez Styles,Wake Forest
2022-23,3.1,1.0,6.7,4.0,4.3,acc,1.6,18.7,10.0,0.1,0.538,13.0,0.462,6.0,0.385,5.0,1.0,5.0,,,,59.0,2.8,5.6,3.0,0.1,2.0,17.8,justin-mckoy-1,19.0,18.0,Forward,0.0,0.0,north-carolina,0.462,6.0,0.333,2.0,12.2,13.0,0.618,11.5,2.0,7.0,0.571,4.0,14.7,,0.2,0.152,Justin McKoy,Wake Forest
2022-23,100.0,1.0,0.0,0.0,34.2,acc,6.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,,0.0,,,,3.0,28.3,0.0,0.0,0.1,0.0,66.9,jackson-watkins-1,3.0,3.0,Guard,0.0,0.0,north-carolina,1.0,1.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,,0.0,16.6,,0.1,0.836,Jackson Watkins,Wake Forest
2022-23,100.0,1.0,0.0,0.0,2.9,acc,19.6,0.0,0.0,0.0,0.333,3.0,0.333,1.0,0.0,0.0,,0.0,,,,3.0,-16.7,0.0,0.0,0.0,1.0,32.1,creighton-lebo-1,2.0,2.0,Guard,19.2,1.0,north-carolina,0.333,1.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,2.0,0.5,1.0,49.8,,0.0,0.211,Creighton Lebo,Wake Forest
2022-23,25.9,1.0,0.0,0.0,-1.7,acc,2.8,18.4,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,,,,6.0,-4.6,0.0,0.0,0.0,2.0,14.5,will-shaver-1,2.0,2.0,Forward,0.0,0.0,north-carolina,0.0,0.0,,0.0,9.2,1.0,0.513,0.0,0.0,1.0,0.0,0.0,16.2,,0.0,0.205,Will Shaver,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-5.1,acc,-1.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-3.9,0.0,0.0,0.0,0.0,0.0,duwe-farris-1,0.0,0.0,Forward,0.0,0.0,north-carolina,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.02,Duwe Farris,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-29.0,acc,-9.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,3.0,-19.7,0.0,0.0,0.0,0.0,-14.9,rob-landry-1,0.0,0.0,Guard,0.0,0.0,north-carolina,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.6,,0.0,-0.208,Rob Landry,Wake Forest
2022-23,0.0,0.0,0.0,0.0,3.7,acc,5.7,100.0,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-2.0,0.0,0.0,0.0,0.0,16.3,beau-maye-1,0.0,0.0,Forward,0.0,0.0,north-carolina,,0.0,,0.0,55.3,2.0,,,0.0,0.0,,0.0,0.0,,0.0,0.157,Beau Maye,Wake Forest
2022-23,7.7,42.0,2.2,22.0,3.9,acc,0.1,22.2,201.0,0.8,0.608,283.0,0.509,144.0,0.392,111.0,0.847,94.0,,,,1089.0,3.8,3.2,29.0,3.2,77.0,20.3,nate-laszewski-1,438.0,405.0,Forward,0.8,14.0,notre-dame,0.505,143.0,0.392,56.0,12.7,230.0,0.652,10.6,40.0,140.0,0.629,88.0,19.2,,4.0,0.146,Nate Laszewski,Wake Forest
2022-23,14.4,79.0,1.3,13.0,2.5,acc,0.7,11.8,106.0,0.7,0.505,328.0,0.409,134.0,0.229,75.0,0.827,62.0,,,,1084.0,1.8,2.4,22.0,1.7,72.0,16.2,cormac-ryan-1,393.0,394.0,Guard,2.3,41.0,notre-dame,0.558,183.0,0.344,63.0,7.1,128.0,0.54,11.7,48.0,145.0,0.49,71.0,21.1,,2.4,0.089,Cormac Ryan,Wake Forest
2022-23,11.3,65.0,0.8,8.0,1.3,acc,-0.2,13.6,128.0,0.5,0.506,317.0,0.435,138.0,0.148,47.0,0.83,39.0,,,,1135.0,1.5,3.6,34.0,1.8,65.0,14.9,dane-goodwin-1,360.0,364.0,Guard,1.5,27.0,notre-dame,0.366,116.0,0.388,45.0,8.6,162.0,0.53,8.1,30.0,201.0,0.463,93.0,18.1,,2.4,0.084,Dane Goodwin,Wake Forest
2022-23,8.0,32.0,0.9,7.0,-3.6,acc,-1.6,9.3,64.0,0.3,0.465,297.0,0.421,125.0,0.195,58.0,0.638,37.0,,,,831.0,-2.0,2.2,15.0,0.1,54.0,11.8,jj-starling-1,313.0,291.0,Guard,1.5,20.0,notre-dame,0.293,87.0,0.299,26.0,5.7,79.0,0.482,11.2,41.0,210.0,0.471,99.0,24.4,,0.4,0.02,JJ Starling,Wake Forest
2022-23,19.8,105.0,0.3,3.0,-1.5,acc,-0.7,10.6,86.0,0.4,0.459,243.0,0.366,89.0,0.23,56.0,0.804,45.0,,,,981.0,-0.8,1.0,8.0,0.8,59.0,11.4,trey-wertz-1,268.0,298.0,Guard,1.5,24.0,notre-dame,0.572,139.0,0.324,45.0,5.8,94.0,0.497,15.4,49.0,104.0,0.423,44.0,18.0,,1.2,0.048,Trey Wertz,Wake Forest
2022-23,13.2,39.0,1.1,6.0,2.6,acc,-0.4,10.3,52.0,0.2,0.565,193.0,0.461,89.0,0.15,29.0,0.69,20.0,,,,609.0,3.0,2.0,10.0,1.2,43.0,16.3,marcus-hammond-4,238.0,223.0,Guard,1.2,12.0,notre-dame,0.503,97.0,0.412,40.0,6.1,62.0,0.576,10.0,23.0,96.0,0.51,49.0,21.0,,1.4,0.092,Marcus Hammond,Wake Forest
2022-23,4.3,10.0,5.1,23.0,1.0,acc,-0.1,19.5,79.0,0.4,0.584,131.0,0.58,76.0,0.237,31.0,0.677,21.0,,,,489.0,1.1,10.8,44.0,1.1,49.0,20.3,ven-allen-lubin-1,174.0,177.0,Forward,1.1,9.0,notre-dame,0.084,11.0,0.091,1.0,15.1,123.0,0.597,12.6,21.0,120.0,0.625,75.0,18.9,,1.6,0.127,Ven-Allen Lubin,Wake Forest
2022-23,6.6,5.0,3.1,4.0,-0.4,acc,1.0,18.9,22.0,0.1,0.615,26.0,0.5,13.0,0.115,3.0,0.667,2.0,,,,140.0,-1.4,5.1,6.0,0.2,22.0,11.0,matt-zona-1,34.0,34.0,Forward,0.4,1.0,notre-dame,0.423,11.0,0.545,6.0,12.0,28.0,0.62,20.3,7.0,15.0,0.467,7.0,13.7,,0.2,0.07,Matt Zona,Wake Forest
2022-23,5.0,1.0,3.1,1.0,-9.1,acc,-3.1,24.1,7.0,0.0,0.222,9.0,0.222,2.0,0.778,7.0,0.429,3.0,,,,35.0,-6.0,17.1,5.0,0.0,8.0,7.6,dom-campbell-1,7.0,11.0,Forward,0.0,0.0,notre-dame,0.0,0.0,,0.0,20.6,12.0,0.284,0.0,0.0,9.0,0.222,2.0,19.6,,0.0,0.021,Dom Campbell,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-17.1,acc,1.0,13.4,2.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,0.25,1.0,,,,18.0,-18.0,0.0,0.0,-0.1,6.0,-11.0,robby-carmody-1,1.0,1.0,Guard,3.4,1.0,notre-dame,0.0,0.0,,0.0,6.7,2.0,0.172,40.8,2.0,1.0,0.0,0.0,15.1,,-0.1,-0.16,Robby Carmody,Wake Forest
2022-23,22.7,1.0,0.0,0.0,-36.1,acc,-11.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,3.0,0.333,1.0,,,,7.0,-24.3,0.0,0.0,-0.1,1.0,-27.2,alex-wade-1,1.0,1.0,Guard,0.0,0.0,notre-dame,0.0,0.0,,0.0,0.0,0.0,0.146,36.9,2.0,2.0,0.0,0.0,43.0,,-0.1,-0.523,Alex Wade,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-4.2,acc,3.2,0.0,0.0,0.0,,0.0,,0.0,,2.0,0.0,0.0,,,,7.0,-7.5,17.1,1.0,0.0,0.0,-0.1,tony-sandersjr-1,0.0,1.0,Guard,8.7,1.0,notre-dame,,0.0,,0.0,8.6,1.0,0.0,51.3,1.0,0.0,,0.0,15.5,,0.0,-0.141,Tony Sanders Jr.,Wake Forest
2022-23,7.9,41.0,1.8,17.0,3.7,acc,0.1,16.3,154.0,1.2,0.546,393.0,0.43,169.0,0.323,127.0,0.677,86.0,,,,1048.0,3.5,5.6,50.0,2.5,96.0,18.4,blake-hinson-1,515.0,463.0,Guard,1.2,21.0,pittsburgh,0.603,237.0,0.384,91.0,11.1,204.0,0.568,11.5,59.0,156.0,0.5,78.0,25.0,,3.7,0.141,Blake Hinson,Wake Forest
2022-23,27.1,134.0,0.4,4.0,4.4,acc,0.8,11.5,107.0,1.0,0.521,378.0,0.497,188.0,0.288,109.0,0.835,91.0,,,,1038.0,3.6,4.8,42.0,2.9,62.0,20.3,jamarius-burton-1,485.0,506.0,Guard,1.6,29.0,pittsburgh,0.153,58.0,0.31,18.0,8.2,149.0,0.564,15.4,78.0,320.0,0.531,170.0,25.0,,3.9,0.151,Jamarius Burton,Wake Forest
2022-23,27.8,159.0,0.1,1.0,1.3,acc,-0.2,7.9,75.0,0.8,0.51,294.0,0.415,122.0,0.245,72.0,0.889,64.0,,,,1055.0,1.6,1.1,10.0,2.2,74.0,14.3,nelly-cummings-1,364.0,401.0,Guard,1.3,24.0,pittsburgh,0.534,157.0,0.357,56.0,4.6,85.0,0.555,17.8,71.0,137.0,0.482,66.0,19.4,,3.0,0.113,Nelly Cummings,Wake Forest
2022-23,7.8,40.0,0.7,6.0,5.0,acc,1.4,13.7,117.0,1.0,0.598,244.0,0.447,109.0,0.242,59.0,0.881,52.0,,,,950.0,3.6,1.0,8.0,2.3,47.0,15.9,greg-elliott-1,344.0,296.0,Guard,1.5,24.0,pittsburgh,0.721,176.0,0.42,74.0,7.5,125.0,0.632,9.3,28.0,68.0,0.515,35.0,16.2,,3.3,0.138,Greg Elliott,Wake Forest
2022-23,10.5,41.0,1.2,8.0,3.3,acc,1.0,16.7,111.0,0.9,0.52,220.0,0.432,95.0,0.291,64.0,0.781,50.0,,,,740.0,2.2,2.9,18.0,1.4,46.0,15.8,nike-sibande-1,279.0,259.0,Guard,1.4,18.0,pittsburgh,0.532,117.0,0.333,39.0,10.0,129.0,0.557,11.3,32.0,103.0,0.544,56.0,19.5,,2.3,0.123,Nike Sibande,Wake Forest
2022-23,3.9,17.0,8.0,57.0,4.0,acc,2.3,13.8,100.0,1.1,0.667,141.0,0.667,94.0,0.468,66.0,0.652,43.0,,,,806.0,1.7,12.6,86.0,2.1,89.0,19.3,federiko-federiko-1,231.0,240.0,Center,1.0,14.0,pittsburgh,0.0,0.0,,0.0,13.2,186.0,0.67,14.4,29.0,141.0,0.667,94.0,12.8,,3.2,0.158,Federiko Federiko,Wake Forest
2022-23,10.8,18.0,6.8,18.0,3.9,acc,3.0,17.4,47.0,0.5,0.5,65.0,0.462,30.0,0.631,41.0,0.707,29.0,,,,300.0,0.9,15.3,39.0,0.7,50.0,19.7,guillermo-diaz-graham-1,94.0,113.0,Forward,2.7,14.0,pittsburgh,0.308,20.0,0.25,5.0,16.4,86.0,0.556,19.1,20.0,45.0,0.556,25.0,17.8,,1.2,0.162,Guillermo Diaz Graham,Wake Forest
2022-23,8.0,12.0,6.5,15.0,4.5,acc,3.7,19.8,46.0,0.5,0.398,64.0,0.313,20.0,0.656,42.0,0.738,31.0,,,,259.0,0.8,7.3,16.0,0.4,28.0,17.8,jorge-diaz-graham-1,82.0,87.0,Forward,3.4,15.0,pittsburgh,0.5,32.0,0.344,11.0,13.7,62.0,0.488,10.6,10.0,32.0,0.281,9.0,18.6,,0.9,0.146,Jorge Diaz Graham,Wake Forest
2022-23,8.1,6.0,4.6,6.0,-1.2,acc,0.4,12.2,16.0,0.2,0.533,46.0,0.478,22.0,0.457,21.0,0.714,15.0,,,,146.0,-1.7,10.5,13.0,0.2,22.0,15.7,john-hugley-1,64.0,63.0,Forward,1.2,3.0,pittsburgh,0.217,10.0,0.5,5.0,11.4,29.0,0.572,22.2,16.0,36.0,0.472,17.0,25.2,,0.3,0.096,John Hugley IV,Wake Forest
2022-23,5.8,7.0,1.1,2.0,-3.0,acc,1.0,16.0,30.0,0.3,0.336,58.0,0.293,17.0,0.19,11.0,0.636,7.0,,,,209.0,-4.0,3.4,6.0,-0.2,18.0,6.1,nate-santos-1,46.0,46.0,Forward,2.2,8.0,pittsburgh,0.552,32.0,0.156,5.0,9.8,36.0,0.364,11.2,8.0,26.0,0.462,12.0,17.4,,0.1,0.022,Nate Santos,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-16.3,acc,-3.8,15.9,3.0,0.0,0.333,6.0,0.333,2.0,0.0,0.0,,0.0,,,,21.0,-12.5,0.0,0.0,-0.1,3.0,-5.0,aidan-fisch-1,4.0,3.0,Forward,0.0,0.0,pittsburgh,0.167,1.0,0.0,0.0,8.2,3.0,0.333,25.0,2.0,5.0,0.4,2.0,19.5,,-0.1,-0.102,Aidan Fisch,Wake Forest
2022-23,0.0,0.0,0.0,0.0,-17.4,acc,-6.1,4.1,1.0,0.0,0.0,7.0,0.0,0.0,1.143,8.0,0.5,4.0,,,,27.0,-11.3,4.4,1.0,-0.1,1.0,-5.4,kj-marshall-1,4.0,4.0,Guard,0.0,0.0,pittsburgh,0.714,5.0,0.0,0.0,4.2,2.0,0.185,0.0,0.0,2.0,0.0,0.0,20.5,,-0.1,-0.114,KJ Marshall,Wake Forest
2022-23,16.6,95.0,0.0,0.0,0.4,acc,-1.8,8.2,84.0,0.4,0.503,439.0,0.403,177.0,0.223,98.0,0.857,84.0,,,,1109.0,2.2,0.6,6.0,1.9,31.0,15.6,joseph-girardiii-1,526.0,485.0,Guard,1.4,26.0,syracuse,0.526,231.0,0.381,88.0,4.6,90.0,0.542,13.8,78.0,208.0,0.428,89.0,25.9,,2.3,0.082,Joseph Girard III,Wake Forest
2022-23,27.3,148.0,0.5,4.0,2.2,acc,0.5,6.2,61.0,0.8,0.467,409.0,0.443,181.0,0.452,185.0,0.751,139.0,,,,1071.0,1.7,1.2,11.0,2.4,67.0,19.7,judah-mintz-1,521.0,531.0,Guard,3.2,59.0,syracuse,0.161,66.0,0.303,20.0,3.8,72.0,0.524,13.3,76.0,343.0,0.469,161.0,27.3,,3.2,0.119,Judah Mintz,Wake Forest
2022-23,9.6,50.0,10.5,87.0,6.6,acc,2.9,23.9,229.0,1.9,0.594,304.0,0.592,180.0,0.461,140.0,0.729,102.0,,,,1041.0,3.7,11.6,101.0,3.2,93.0,27.7,jesse-edwards-1,463.0,458.0,Center,2.5,44.0,syracuse,0.003,1.0,1.0,1.0,18.0,330.0,0.625,14.7,64.0,303.0,0.591,179.0,21.3,,5.1,0.196,Jesse Edwards,Wake Forest
2022-23,6.8,25.0,1.7,9.0,-0.2,acc,-0.2,13.9,86.0,0.6,0.497,190.0,0.447,85.0,0.211,40.0,0.65,26.0,,,,669.0,0.0,6.6,37.0,0.8,34.0,14.4,benny-williams-2,215.0,208.0,Forward,2.0,23.0,syracuse,0.253,48.0,0.396,19.0,10.4,123.0,0.514,12.2,29.0,142.0,0.465,66.0,18.1,,1.3,0.08,Benny Williams,Wake Forest
2022-23,3.9,13.0,1.7,8.0,-1.5,acc,-1.0,8.5,47.0,0.2,0.511,179.0,0.402,72.0,0.112,20.0,0.8,16.0,,,,599.0,-0.5,1.4,7.0,0.5,44.0,9.7,chris-bell-1,199.0,168.0,Forward,0.7,7.0,syracuse,0.631,113.0,0.345,39.0,5.1,54.0,0.528,10.9,23.0,66.0,0.5,33.0,18.0,,0.7,0.047,Chris Bell,Wake Forest
2022-23,7.8,25.0,3.2,15.0,4.6,acc,1.4,14.3,77.0,0.6,0.698,106.0,0.698,74.0,0.283,30.0,0.567,17.0,,,,585.0,3.2,11.4,56.0,1.4,29.0,20.2,maliq-brown-1,165.0,172.0,Forward,2.6,26.0,syracuse,0.0,0.0,,0.0,12.9,133.0,0.686,16.1,23.0,106.0,0.698,74.0,12.5,,2.1,0.142,Maliq Brown,Wake Forest
2022-23,6.6,19.0,1.6,6.0,1.4,acc,0.9,10.3,46.0,0.3,0.495,107.0,0.383,41.0,0.196,21.0,0.762,16.0,,,,484.0,0.5,1.5,6.0,0.6,26.0,11.6,justin-taylor-3,122.0,112.0,Guard,2.1,17.0,syracuse,0.57,61.0,0.393,24.0,6.1,52.0,0.521,5.6,7.0,46.0,0.37,17.0,13.1,,1.0,0.08,Justin Taylor,Wake Forest
2022-23,24.4,50.0,0.4,1.0,-0.3,acc,1.3,12.2,39.0,0.3,0.5,64.0,0.453,29.0,0.188,12.0,0.833,10.0,,,,347.0,-1.7,2.1,6.0,0.2,21.0,12.3,symir-torrence-1,74.0,92.0,Guard,2.9,17.0,syracuse,0.281,18.0,0.333,6.0,7.4,45.0,0.531,27.2,26.0,46.0,0.5,23.0,14.1,,0.6,0.064,Symir Torrence,Wake Forest
