,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
2022-23,5.3,1.0,0.0,0.0,3.3,acc,-1.0,8.4,3.0,0.1,0.7,10.0,0.7,7.0,0.6,6.0,0.667,4.0,,,,40.0,4.3,26.9,9.0,0.2,4.0,27.0,christian-reeves-1,18.0,19.0,Center,1.5,1.0,duke,0.0,0.0,,0.0,17.4,12.0,0.7,18.9,3.0,10.0,0.7,7.0,20.4,,0.2,0.216,Christian Reeves
2022-23,11.7,2.0,3.5,1.0,-1.4,acc,1.2,14.5,4.0,0.1,0.375,8.0,0.375,3.0,0.375,3.0,0.0,0.0,,,,31.0,-2.6,15.4,4.0,0.0,3.0,10.9,kate-catchings-1,6.0,8.0,Forward,2.0,1.0,duke,0.125,1.0,0.0,0.0,14.9,8.0,0.318,9.6,1.0,7.0,0.429,3.0,17.3,,0.1,0.066,Kale Catchings
2022-23,0.0,0.0,0.0,0.0,2.5,acc,3.5,56.1,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-1.0,0.0,0.0,0.0,0.0,8.6,stanley-borden-1,0.0,0.0,Center,0.0,0.0,duke,,0.0,,0.0,29.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,0.114,Stanley Borden
2022-23,0.0,0.0,0.0,0.0,-24.3,acc,1.4,12.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,9.0,-25.7,0.0,0.0,-0.1,2.0,-19.6,spencer-hubbard-1,0.0,0.0,Guard,6.8,1.0,duke,0.5,1.0,0.0,0.0,6.4,1.0,0.0,50.0,2.0,1.0,0.0,0.0,22.9,,-0.1,-0.277,Spencer Hubbard
2022-23,12.9,2.0,0.0,0.0,-2.0,acc,5.1,9.3,2.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,24.0,-7.1,5.0,1.0,-0.1,2.0,1.5,max-johns-1,0.0,2.0,Guard,5.1,2.0,duke,0.0,0.0,,0.0,7.2,3.0,0.0,50.0,2.0,2.0,0.0,0.0,8.6,,0.0,-0.012,Max Johns
2022-23,22.6,145.0,0.4,4.0,-2.7,northeast,-3.6,9.6,87.0,0.8,0.494,437.0,0.426,186.0,0.384,168.0,0.804,135.0,,,,1172.0,0.9,1.5,16.0,3.1,83.0,18.6,demetre-roberts-1,567.0,563.0,Guard,2.1,42.0,fairleigh-dickinson,0.412,180.0,0.333,60.0,5.3,103.0,0.549,13.0,77.0,257.0,0.49,126.0,24.9,,3.9,0.135,Demetre Roberts
2022-23,19.3,110.0,0.3,3.0,1.2,northeast,-1.3,13.4,109.0,1.2,0.567,360.0,0.464,167.0,0.197,71.0,0.915,65.0,,,,1044.0,2.5,1.0,9.0,3.4,72.0,21.5,grant-singleton-1,473.0,444.0,Guard,3.4,62.0,fairleigh-dickinson,0.533,192.0,0.385,74.0,6.8,118.0,0.601,9.2,40.0,168.0,0.554,93.0,20.4,,4.5,0.174,Grant Singleton
2022-23,10.0,48.0,3.1,23.0,-2.6,northeast,-3.8,15.0,107.0,0.7,0.532,376.0,0.441,166.0,0.178,67.0,0.866,58.0,,,,918.0,1.2,5.7,47.0,2.2,96.0,18.5,ansley-almonor-1,458.0,416.0,Forward,1.1,18.0,fairleigh-dickinson,0.481,181.0,0.376,68.0,10.0,154.0,0.562,11.5,53.0,195.0,0.503,98.0,24.7,,3.0,0.129,Ansley Almonor
2022-23,9.3,29.0,0.8,4.0,-3.9,northeast,-3.5,21.2,97.0,0.6,0.52,220.0,0.473,104.0,0.327,72.0,0.708,51.0,,,,588.0,-0.4,6.8,36.0,1.2,62.0,18.6,joe-mundenjr-1,280.0,260.0,Guard,2.0,21.0,fairleigh-dickinson,0.277,61.0,0.344,21.0,13.5,133.0,0.551,13.6,40.0,159.0,0.522,83.0,24.6,,1.8,0.122,Joe Munden Jr.
2022-23,7.5,32.0,1.8,11.0,-2.0,northeast,-1.4,14.8,84.0,0.9,0.511,189.0,0.46,87.0,0.19,36.0,0.722,26.0,,,,729.0,-0.5,9.7,63.0,1.1,67.0,16.0,sean-moore-2,219.0,229.0,Guard,3.5,45.0,fairleigh-dickinson,0.36,68.0,0.279,19.0,12.1,147.0,0.531,15.2,37.0,121.0,0.562,68.0,16.4,,2.0,0.108,Sean Moore
2022-23,5.5,16.0,1.2,5.0,-2.9,northeast,-3.6,9.1,37.0,0.4,0.549,142.0,0.549,78.0,0.444,63.0,0.635,40.0,,,,525.0,0.7,11.5,54.0,1.3,40.0,18.3,heru-bligen-1,196.0,196.0,Guard,2.1,19.0,fairleigh-dickinson,0.007,1.0,0.0,0.0,10.4,91.0,0.57,10.4,20.0,141.0,0.553,78.0,18.0,,1.7,0.129,Heru Bligen
2022-23,9.9,36.0,0.8,4.0,-7.1,northeast,-2.9,8.7,39.0,0.4,0.469,98.0,0.439,43.0,0.439,43.0,0.605,26.0,,,,575.0,-4.2,8.9,46.0,0.5,86.0,9.1,joel-emanuel-1,118.0,144.0,Forward,1.8,18.0,fairleigh-dickinson,0.184,18.0,0.333,6.0,8.8,85.0,0.498,20.7,31.0,80.0,0.463,37.0,12.8,,0.9,0.062,Jo'el Emanuel
2022-23,9.8,30.0,0.5,2.0,-6.1,northeast,-3.0,18.5,72.0,0.5,0.427,130.0,0.362,47.0,0.054,7.0,0.714,5.0,,,,500.0,-3.1,6.3,28.0,0.1,41.0,9.3,sebastien-lamaute-1,116.0,127.0,Guard,2.1,18.0,fairleigh-dickinson,0.431,56.0,0.304,17.0,12.0,100.0,0.435,16.8,27.0,74.0,0.405,30.0,15.8,,0.6,0.045,Sebastien Lamaute
2022-23,10.1,15.0,2.2,5.0,-3.5,northeast,-3.6,17.4,37.0,0.3,0.584,77.0,0.584,45.0,0.26,20.0,0.6,12.0,,,,273.0,0.1,14.7,36.0,0.6,30.0,19.8,cameron-tweedy-1,102.0,108.0,Forward,2.1,10.0,fairleigh-dickinson,0.0,0.0,,0.0,16.0,73.0,0.59,18.8,20.0,77.0,0.584,45.0,19.2,,0.9,0.128,Cameron Tweedy
2022-23,9.8,11.0,2.0,3.0,-9.8,northeast,-4.1,12.5,18.0,0.1,0.469,48.0,0.375,18.0,0.104,5.0,0.6,3.0,,,,185.0,-5.7,0.6,1.0,0.0,21.0,6.0,trevon-blassingame-1,48.0,45.0,Guard,0.9,3.0,fairleigh-dickinson,0.667,32.0,0.281,9.0,6.1,19.0,0.476,19.2,12.0,16.0,0.563,9.0,16.6,,0.1,0.019,Trevon Blassingame
2022-23,15.0,29.0,0.4,1.0,-7.5,northeast,-1.8,9.0,21.0,0.2,0.476,42.0,0.476,20.0,0.5,21.0,0.333,7.0,,,,302.0,-5.7,2.2,6.0,0.1,38.0,6.9,brayden-reynolds-1,47.0,58.0,Guard,2.3,12.0,fairleigh-dickinson,0.119,5.0,0.0,0.0,5.3,27.0,0.452,21.2,14.0,37.0,0.541,20.0,10.7,,0.3,0.039,Brayden Reynolds
2022-23,11.8,2.0,0.0,0.0,-21.4,northeast,-6.5,12.5,3.0,0.0,0.833,6.0,0.833,5.0,0.0,0.0,,0.0,,,,31.0,-14.8,0.0,0.0,0.0,6.0,13.5,daniel-rodriguez-1,10.0,8.0,Forward,5.5,3.0,fairleigh-dickinson,0.0,0.0,,0.0,5.8,3.0,0.833,40.0,4.0,6.0,0.833,5.0,15.9,,0.1,0.069,Daniel Rodriguez
2022-23,26.5,4.0,4.5,1.0,-24.6,northeast,-9.5,14.3,3.0,0.0,0.571,7.0,0.571,4.0,0.286,2.0,0.5,1.0,,,,27.0,-15.1,16.5,4.0,0.1,4.0,22.0,pier-olivier-racine-1,9.0,12.0,Forward,4.2,2.0,fairleigh-dickinson,0.0,0.0,,0.0,15.5,7.0,0.566,27.4,3.0,7.0,0.571,4.0,19.9,,0.1,0.139,Pier-Olivier Racine
2022-23,61.8,2.0,0.0,0.0,-16.1,northeast,-6.6,0.0,0.0,0.0,1.5,1.0,1.0,1.0,0.0,0.0,,0.0,,,,6.0,-9.4,0.0,0.0,0.0,1.0,16.4,brandon-upshaw-1,3.0,4.0,Guard,0.0,0.0,fairleigh-dickinson,1.0,1.0,1.0,1.0,0.0,0.0,1.5,66.7,2.0,0.0,,0.0,24.6,,0.0,0.115,Brandon Upshaw
2022-23,11.4,47.0,0.5,4.0,8.1,cusa,3.3,18.1,134.0,2.0,0.569,304.0,0.5,152.0,0.336,102.0,0.843,86.0,,,,806.0,4.8,4.8,33.0,2.5,51.0,24.4,johnell-davis-1,432.0,394.0,Guard,3.5,48.0,florida-atlantic,0.352,107.0,0.393,42.0,11.7,167.0,0.613,13.7,56.0,197.0,0.558,110.0,25.6,,4.5,0.225,Johnell Davis
2022-23,11.2,47.0,0.9,7.0,7.4,cusa,2.0,15.7,115.0,1.8,0.54,311.0,0.441,137.0,0.293,91.0,0.791,72.0,,,,795.0,5.4,7.7,52.0,2.3,58.0,22.0,alijah-martin-1,408.0,388.0,Guard,2.4,33.0,florida-atlantic,0.54,168.0,0.369,62.0,11.9,167.0,0.576,12.4,50.0,143.0,0.524,75.0,25.6,,4.1,0.208,Alijah Martin
2022-23,4.3,15.0,6.2,41.0,5.2,cusa,2.2,22.1,143.0,1.8,0.643,221.0,0.643,142.0,0.579,128.0,0.602,77.0,,,,702.0,3.0,12.5,75.0,2.3,87.0,26.3,vladislav-goldin-1,361.0,335.0,Forward,1.2,14.0,florida-atlantic,0.0,0.0,,0.0,17.5,218.0,0.641,14.0,46.0,221.0,0.643,142.0,23.5,,4.1,0.234,Vladislav Goldin
2022-23,18.5,81.0,0.1,1.0,5.8,cusa,2.5,15.6,112.0,1.7,0.589,231.0,0.463,107.0,0.177,41.0,0.659,27.0,,,,778.0,3.3,3.6,24.0,2.2,60.0,18.7,nicholas-boyd-1,299.0,301.0,Guard,2.1,28.0,florida-atlantic,0.606,140.0,0.414,58.0,9.9,136.0,0.597,12.3,35.0,91.0,0.538,49.0,18.5,,3.8,0.196,Nick Boyd
2022-23,14.3,56.0,0.4,3.0,2.8,cusa,1.4,10.2,66.0,1.3,0.514,246.0,0.411,101.0,0.183,45.0,0.733,33.0,,,,704.0,1.4,2.0,12.0,1.3,40.0,15.0,michael-forrest-2,286.0,272.0,Guard,1.7,21.0,florida-atlantic,0.593,146.0,0.349,51.0,6.3,78.0,0.535,11.9,36.0,100.0,0.5,50.0,21.7,,2.6,0.147,Michael Forrest
2022-23,15.0,75.0,0.4,3.0,1.3,cusa,1.8,9.9,76.0,1.6,0.522,206.0,0.413,85.0,0.194,40.0,0.675,27.0,,,,834.0,-0.4,1.3,9.0,0.7,48.0,11.0,bryan-greenlee-1,242.0,247.0,Guard,2.0,29.0,florida-atlantic,0.563,116.0,0.388,45.0,5.8,85.0,0.538,20.2,57.0,90.0,0.444,40.0,17.0,,2.3,0.11,Bryan Greenlee
2022-23,14.3,47.0,2.8,15.0,4.3,cusa,2.6,14.4,76.0,1.2,0.61,118.0,0.61,72.0,0.534,63.0,0.746,47.0,,,,573.0,1.7,9.8,48.0,1.6,53.0,19.4,giancarlo-rosado-1,191.0,213.0,Forward,1.4,14.0,florida-atlantic,0.0,0.0,,0.0,12.2,124.0,0.646,19.1,35.0,118.0,0.61,72.0,16.1,,2.8,0.197,Giancarlo Rosado
2022-23,7.9,25.0,0.0,0.0,4.0,cusa,1.7,8.1,40.0,0.9,0.51,155.0,0.394,61.0,0.155,24.0,0.667,16.0,,,,537.0,2.2,6.3,29.0,1.1,42.0,13.6,brandon-weatherspoon-1,174.0,172.0,Guard,1.7,16.0,florida-atlantic,0.69,107.0,0.336,36.0,7.3,69.0,0.523,6.2,11.0,48.0,0.521,25.0,16.7,,2.1,0.153,Brandon Weatherspoon
2022-23,17.4,84.0,0.0,0.0,0.3,cusa,1.8,11.0,77.0,1.4,0.441,152.0,0.342,52.0,0.191,29.0,0.793,23.0,,,,763.0,-1.5,1.1,7.0,0.7,44.0,9.0,jalen-gaffney-1,157.0,186.0,Guard,1.4,18.0,florida-atlantic,0.592,90.0,0.333,30.0,6.2,84.0,0.474,16.6,33.0,62.0,0.355,22.0,13.1,,2.0,0.107,Jalen Gaffney
2022-23,15.1,7.0,1.0,1.0,6.9,cusa,2.5,29.8,28.0,0.2,0.718,39.0,0.641,25.0,0.205,8.0,0.75,6.0,,,,102.0,4.4,4.6,4.0,0.4,14.0,26.4,tre-carroll-1,62.0,52.0,Forward,0.0,0.0,florida-atlantic,0.282,11.0,0.545,6.0,17.7,32.0,0.724,17.4,9.0,28.0,0.679,19.0,25.6,,0.6,0.238,Tre Carroll
2022-23,7.3,6.0,3.0,4.0,0.8,cusa,2.4,21.0,27.0,0.4,0.635,26.0,0.615,16.0,0.769,20.0,0.55,11.0,,,,140.0,-1.7,11.7,14.0,0.2,27.0,16.7,isaiah-gaines-1,44.0,48.0,Forward,2.5,6.0,florida-atlantic,0.038,1.0,1.0,1.0,16.5,41.0,0.62,23.7,11.0,25.0,0.6,15.0,16.7,,0.6,0.172,Isaiah Gaines
2022-23,4.5,2.0,7.1,5.0,-2.8,cusa,2.5,5.9,4.0,0.2,0.538,13.0,0.538,7.0,0.385,5.0,0.4,2.0,,,,74.0,-5.3,9.5,6.0,0.0,13.0,10.4,brenen-lorient-1,16.0,18.0,Forward,2.4,3.0,florida-atlantic,0.0,0.0,,0.0,7.6,10.0,0.52,24.5,5.0,13.0,0.538,7.0,13.9,,0.2,0.103,Brenen Lorient
2022-23,18.9,5.0,0.0,0.0,-5.2,cusa,0.7,2.6,1.0,0.1,0.292,12.0,0.25,3.0,0.0,0.0,,0.0,,,,42.0,-5.8,0.0,0.0,0.0,1.0,3.7,alejandro-ralat-1,7.0,9.0,Guard,1.4,1.0,florida-atlantic,0.583,7.0,0.143,1.0,1.3,1.0,0.292,7.7,1.0,5.0,0.4,2.0,15.6,,0.0,0.034,Alejandro Ralat
2022-23,16.6,102.0,0.5,5.0,3.3,southern,-1.1,7.4,74.0,1.2,0.58,393.0,0.519,204.0,0.476,187.0,0.829,155.0,,,,1149.0,4.5,4.7,45.0,4.8,62.0,23.2,mike-bothwell-1,611.0,583.0,Guard,1.6,32.0,furman,0.361,142.0,0.338,48.0,6.1,119.0,0.634,10.4,56.0,251.0,0.622,156.0,23.6,,6.0,0.207,Mike Bothwell
2022-23,19.7,110.0,5.4,53.0,7.6,southern,2.8,19.9,180.0,2.1,0.614,333.0,0.556,185.0,0.489,163.0,0.767,125.0,,,,1046.0,4.9,7.3,63.0,3.8,92.0,27.1,jalen-slawson-1,534.0,534.0,Forward,3.0,54.0,furman,0.297,99.0,0.394,39.0,13.7,243.0,0.651,17.3,86.0,234.0,0.624,146.0,23.9,,5.9,0.226,Jalen Slawson
2022-23,21.7,136.0,0.6,6.0,0.2,southern,-1.1,12.5,117.0,1.2,0.521,333.0,0.423,141.0,0.267,89.0,0.697,62.0,,,,1079.0,1.3,1.3,12.0,2.2,59.0,15.1,jp-pegues-1,409.0,422.0,Guard,1.1,20.0,furman,0.559,186.0,0.349,65.0,7.1,129.0,0.545,13.8,60.0,147.0,0.517,76.0,20.3,,3.4,0.125,JP Pegues
2022-23,6.4,37.0,0.8,7.0,0.5,southern,-0.2,15.7,134.0,1.4,0.529,289.0,0.426,123.0,0.232,67.0,0.821,55.0,,,,990.0,0.7,5.1,42.0,1.9,73.0,15.6,marcus-foster-2,361.0,335.0,Guard,2.2,38.0,furman,0.571,165.0,0.364,60.0,10.5,176.0,0.563,10.1,36.0,124.0,0.508,63.0,18.2,,3.4,0.136,Marcus Foster
2022-23,13.6,53.0,2.2,14.0,1.6,southern,0.5,16.2,97.0,1.0,0.608,189.0,0.54,102.0,0.28,53.0,0.509,27.0,,,,691.0,1.1,5.8,33.0,1.7,85.0,17.8,garrett-hien-1,257.0,251.0,Forward,1.9,23.0,furman,0.376,71.0,0.366,26.0,11.1,130.0,0.6,12.3,30.0,118.0,0.644,76.0,17.8,,2.7,0.156,Garrett Hien
2022-23,4.1,14.0,1.7,9.0,-0.1,southern,-0.9,12.9,62.0,0.7,0.569,109.0,0.495,54.0,0.651,71.0,0.69,49.0,,,,557.0,0.7,10.2,47.0,1.3,57.0,15.6,ben-vanderwal-1,173.0,179.0,Forward,1.6,16.0,furman,0.532,58.0,0.276,16.0,11.5,109.0,0.606,12.3,20.0,51.0,0.745,38.0,14.7,,2.1,0.149,Ben VanderWal
2022-23,7.8,17.0,0.8,3.0,0.4,southern,-1.9,13.2,45.0,0.5,0.568,132.0,0.462,61.0,0.197,26.0,0.654,17.0,,,,394.0,2.3,10.4,34.0,1.1,42.0,18.0,alex-williams-3,167.0,161.0,Forward,1.2,8.0,furman,0.598,79.0,0.354,28.0,11.8,79.0,0.578,8.8,14.0,53.0,0.623,33.0,20.2,,1.6,0.158,Alex Williams
2022-23,10.6,21.0,2.0,7.0,1.6,southern,1.2,17.6,57.0,0.7,0.657,115.0,0.583,67.0,0.183,21.0,0.714,15.0,,,,374.0,0.4,6.4,20.0,1.2,69.0,21.2,tyrese-hughey-1,166.0,148.0,Forward,2.8,18.0,furman,0.426,49.0,0.347,17.0,12.1,77.0,0.664,11.3,16.0,66.0,0.758,50.0,19.0,,1.8,0.194,Tyrese Hughey
2022-23,27.1,59.0,0.9,3.0,-5.4,southern,-1.5,13.8,41.0,0.4,0.401,86.0,0.314,27.0,0.105,9.0,0.444,4.0,,,,344.0,-3.9,1.8,5.0,-0.2,16.0,7.5,carter-whitt-1,73.0,100.0,Guard,1.8,11.0,furman,0.64,55.0,0.273,15.0,7.9,46.0,0.404,27.9,35.0,31.0,0.387,12.0,18.3,,0.2,0.029,Carter Whitt
2022-23,23.1,31.0,0.5,1.0,-1.8,southern,0.9,6.2,11.0,0.2,0.429,35.0,0.314,11.0,0.057,2.0,0.5,1.0,,,,204.0,-2.7,0.0,0.0,0.2,10.0,9.0,joe-anderson-4,31.0,44.0,Guard,2.5,9.0,furman,0.714,25.0,0.32,8.0,3.2,11.0,0.431,18.2,8.0,10.0,0.3,3.0,10.9,,0.4,0.079,Joe Anderson
2022-23,0.0,0.0,4.1,1.0,-12.1,southern,-2.7,8.9,2.0,0.0,0.6,5.0,0.4,2.0,0.4,2.0,0.5,1.0,,,,26.0,-9.4,0.0,0.0,0.0,2.0,12.0,jonny-lawrence-1,7.0,5.0,Forward,2.2,1.0,furman,1.0,5.0,0.4,2.0,4.5,2.0,0.588,0.0,0.0,0.0,,0.0,11.5,,0.1,0.117,Jonny Lawrence
2022-23,9.0,1.0,0.0,0.0,-22.8,southern,-5.6,6.8,1.0,0.0,0.25,4.0,0.25,1.0,0.0,0.0,,0.0,,,,17.0,-17.2,0.0,0.0,-0.1,3.0,-12.5,rett-lister-1,2.0,2.0,Guard,0.0,0.0,furman,0.0,0.0,,0.0,3.5,1.0,0.25,42.9,3.0,4.0,0.25,1.0,20.7,,-0.1,-0.188,Rett Lister
2022-23,0.0,0.0,0.0,0.0,-4.5,southern,-2.1,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,4.0,-2.4,0.0,0.0,0.0,0.0,15.2,blake-harris-1,0.0,0.0,Guard,14.4,1.0,furman,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.137,Blake Harris
2022-23,18.5,105.0,3.2,30.0,9.3,wcc,1.5,17.9,163.0,1.4,0.626,436.0,0.624,272.0,0.516,225.0,0.636,143.0,,,,1033.0,7.7,9.4,79.0,4.9,73.0,30.5,drew-timme-1,689.0,676.0,Forward,1.2,23.0,gonzaga,0.05,22.0,0.091,2.0,13.9,242.0,0.635,13.5,85.0,414.0,0.652,270.0,29.7,,6.3,0.244,Drew Timme
2022-23,6.6,43.0,1.5,14.0,6.2,wcc,1.0,19.0,170.0,1.4,0.586,350.0,0.483,169.0,0.326,114.0,0.781,89.0,,,,1015.0,5.2,3.2,26.0,3.0,68.0,20.3,julian-strawther-1,499.0,441.0,Guard,1.6,30.0,gonzaga,0.483,169.0,0.426,72.0,11.4,196.0,0.617,10.8,49.0,181.0,0.536,97.0,21.8,,4.4,0.174,Julian Strawther
2022-23,12.7,78.0,2.5,21.0,9.1,wcc,3.6,14.6,121.0,1.7,0.64,246.0,0.614,151.0,0.419,103.0,0.573,59.0,,,,944.0,5.5,9.3,71.0,3.3,98.0,23.4,anton-watson-1,374.0,396.0,Forward,3.6,61.0,gonzaga,0.167,41.0,0.317,13.0,12.0,192.0,0.634,10.9,36.0,205.0,0.673,138.0,17.1,,5.0,0.21,Anton Watson
2022-23,14.4,86.0,0.5,4.0,3.4,wcc,0.8,7.4,57.0,0.9,0.532,265.0,0.445,118.0,0.287,76.0,0.803,61.0,,,,879.0,2.6,1.0,7.0,2.2,61.0,15.6,rasir-bolton-1,343.0,338.0,Guard,1.7,27.0,gonzaga,0.438,116.0,0.397,46.0,4.3,64.0,0.57,10.7,36.0,149.0,0.483,72.0,18.8,,3.1,0.139,Rasir Bolton
2022-23,10.6,48.0,0.2,1.0,8.5,wcc,2.1,14.9,90.0,1.0,0.633,199.0,0.533,106.0,0.211,42.0,0.81,34.0,,,,688.0,6.4,5.0,28.0,2.3,34.0,21.3,malachi-smith-1,286.0,272.0,Guard,2.7,33.0,gonzaga,0.407,81.0,0.494,40.0,10.1,118.0,0.653,9.5,23.0,118.0,0.559,66.0,17.2,,3.3,0.192,Malachi Smith
2022-23,16.3,106.0,1.3,11.0,4.2,wcc,1.7,9.3,76.0,1.1,0.538,236.0,0.441,104.0,0.127,30.0,0.8,24.0,,,,931.0,2.4,1.1,8.0,1.6,58.0,13.5,nolan-hickman-1,278.0,296.0,Guard,2.0,34.0,gonzaga,0.508,120.0,0.383,46.0,5.3,84.0,0.555,15.2,45.0,116.0,0.5,58.0,15.5,,2.7,0.116,Nolan Hickman
2022-23,9.6,24.0,5.5,19.0,8.0,wcc,2.3,16.0,54.0,0.7,0.613,119.0,0.521,62.0,0.311,37.0,0.784,29.0,,,,384.0,5.7,14.1,44.0,1.5,58.0,24.5,ben-gregg-1,175.0,185.0,Forward,2.3,16.0,gonzaga,0.471,56.0,0.393,22.0,15.1,98.0,0.641,13.3,21.0,63.0,0.635,40.0,20.1,,2.2,0.225,Ben Gregg
2022-23,12.0,47.0,1.4,7.0,2.8,wcc,2.2,11.2,54.0,0.7,0.513,116.0,0.466,54.0,0.31,36.0,0.778,28.0,,,,548.0,0.7,3.8,17.0,0.9,64.0,12.9,hunter-sallis-1,147.0,162.0,Guard,2.2,22.0,gonzaga,0.353,41.0,0.268,11.0,7.7,71.0,0.552,14.7,23.0,75.0,0.573,43.0,13.9,,1.7,0.121,Hunter Sallis
2022-23,2.9,2.0,1.9,2.0,-7.2,wcc,-0.3,16.0,16.0,0.2,0.622,37.0,0.622,23.0,0.351,13.0,0.538,7.0,,,,114.0,-6.9,10.8,10.0,0.1,27.0,14.2,efton-reid-1,53.0,49.0,Center,1.5,3.0,gonzaga,0.081,3.0,0.0,0.0,13.5,26.0,0.614,24.5,14.0,34.0,0.676,23.0,24.5,,0.3,0.092,Efton Reid
2022-23,0.0,0.0,0.0,0.0,0.5,wcc,0.5,29.7,6.0,0.1,0.773,11.0,0.727,8.0,0.455,5.0,0.8,4.0,,,,23.0,0.1,10.7,2.0,0.1,2.0,42.6,colby-brooks-1,21.0,15.0,Forward,4.8,2.0,gonzaga,0.182,2.0,0.5,1.0,20.6,8.0,0.785,18.3,3.0,9.0,0.778,7.0,34.8,,0.2,0.287,Colby Brooks
2022-23,17.8,7.0,1.9,1.0,-8.4,wcc,-3.0,12.0,6.0,0.1,0.5,17.0,0.412,7.0,0.118,2.0,1.0,2.0,,,,57.0,-5.3,2.2,1.0,0.1,10.0,12.1,dominick-harris-1,19.0,21.0,Guard,1.0,1.0,gonzaga,0.588,10.0,0.3,3.0,7.3,7.0,0.529,14.3,3.0,7.0,0.571,4.0,18.0,,0.2,0.119,Dominick Harris
2022-23,14.4,1.0,0.0,0.0,-11.6,wcc,-4.0,10.3,1.0,0.0,0.667,3.0,0.667,2.0,0.667,2.0,0.0,0.0,,,,11.0,-7.6,0.0,0.0,0.0,1.0,13.1,abe-eagle-1,4.0,4.0,Forward,0.0,0.0,gonzaga,0.0,0.0,,0.0,5.4,1.0,0.506,0.0,0.0,3.0,0.667,2.0,17.6,,0.0,0.094,Abe Eagle
2022-23,24.2,126.0,0.6,7.0,3.3,wac,-0.7,11.4,119.0,1.5,0.497,447.0,0.443,198.0,0.519,232.0,0.759,176.0,,,,1119.0,4.1,2.4,22.0,3.6,72.0,21.4,rayshon-harrison-1,620.0,617.0,Guard,1.2,22.0,grand-canyon,0.331,148.0,0.324,48.0,7.2,141.0,0.556,13.4,86.0,299.0,0.502,150.0,29.8,,5.1,0.182,Rayshon Harrison
2022-23,6.4,31.0,2.2,22.0,2.5,wac,-0.3,19.6,185.0,1.8,0.579,316.0,0.522,165.0,0.37,117.0,0.709,83.0,,,,1009.0,2.7,10.5,86.0,2.9,91.0,21.5,gabe-mcglothan-1,449.0,431.0,Forward,1.2,21.0,grand-canyon,0.332,105.0,0.343,36.0,15.4,271.0,0.604,13.9,60.0,211.0,0.611,129.0,22.2,,4.7,0.186,Gabe McGlothan
2022-23,14.2,72.0,0.5,5.0,0.8,wac,-0.4,9.2,87.0,1.3,0.587,288.0,0.486,140.0,0.188,54.0,0.704,38.0,,,,1007.0,1.2,2.7,22.0,2.2,80.0,15.3,chance-mcmillian-1,376.0,357.0,Guard,1.5,25.0,grand-canyon,0.451,130.0,0.446,58.0,6.2,109.0,0.599,15.1,56.0,158.0,0.519,82.0,19.1,,3.5,0.138,Chance McMillian
2022-23,6.0,24.0,0.8,6.0,3.7,wac,0.3,14.8,104.0,1.1,0.589,186.0,0.43,80.0,0.29,54.0,0.833,45.0,,,,751.0,3.4,3.1,19.0,1.9,53.0,15.5,noah-baumann-1,264.0,236.0,Guard,1.0,12.0,grand-canyon,0.742,138.0,0.428,59.0,9.4,123.0,0.624,10.2,24.0,48.0,0.438,21.0,16.3,,3.0,0.158,Noah Baumann
2022-23,19.9,70.0,1.3,8.0,-1.4,wac,0.2,11.1,67.0,0.9,0.497,155.0,0.387,60.0,0.219,34.0,0.706,24.0,,,,642.0,-1.6,1.2,6.0,0.5,56.0,10.7,josh-baker-1,178.0,193.0,Guard,1.7,18.0,grand-canyon,0.6,93.0,0.366,34.0,6.5,73.0,0.52,21.9,48.0,62.0,0.419,26.0,17.7,,1.5,0.091,Josh Baker
2022-23,14.3,39.0,4.7,24.0,3.0,wac,0.9,7.4,36.0,0.8,0.611,122.0,0.508,62.0,0.352,43.0,0.651,28.0,,,,521.0,2.1,4.7,20.0,1.3,57.0,17.6,kobe-knox-1,177.0,177.0,Guard,2.0,17.0,grand-canyon,0.492,60.0,0.417,25.0,6.2,56.0,0.621,15.4,26.0,62.0,0.597,37.0,16.8,,2.1,0.161,Kobe Knox
