,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
2024-25,11.9,64.0,4.7,37.0,4.5,aac,3.3,15.1,124.0,1.5,0.544,158.0,0.506,80.0,0.411,65.0,0.708,46.0,34.0,34.0,,891.0,1.2,8.7,66.0,1.5,98.0,14.6,nick-jourdain-1,218.0,251,Forward,1.6,25.0,MEMPHIS,0.291,46.0,0.261,12.0,12.0,190.0,0.577,16.0,36.0,112.0,0.607,68.0,12.1,,3.0,0.135,Nick Jourdain
2024-25,4.4,16.0,9.8,54.0,3.9,aac,3.3,22.2,127.0,1.4,0.544,125.0,0.544,68.0,0.984,123.0,0.488,60.0,34.0,16.0,,619.0,0.5,17.1,90.0,0.9,86.0,19.4,moussa-cisse-1,196.0,221,Center,2.1,23.0,MEMPHIS,0.0,0.0,,0.0,19.7,217.0,0.534,16.0,35.0,125.0,0.544,68.0,16.9,,2.3,0.152,Moussa Cisse
2024-25,4.3,12.0,0.0,0.0,2.8,aac,0.3,8.9,40.0,0.5,0.564,141.0,0.404,57.0,0.184,26.0,0.923,24.0,34.0,0.0,,484.0,2.5,2.9,12.0,0.9,28.0,12.5,pj-carter-1,183.0,157.0,Guard,1.3,11.0,MEMPHIS,0.801,113.0,0.398,45.0,6.0,52.0,0.597,10.5,18.0,28.0,0.429,12.0,17.0,,1.4,0.12,PJ Carter
2024-25,15.5,33.0,1.0,3.0,-0.4,aac,2.7,8.5,26.0,0.4,0.514,37.0,0.432,16.0,0.459,17.0,0.412,7.0,30.0,1.0,,330.0,-3.1,3.2,9.0,0.1,49.0,6.0,baraka-okojie-1,45.0,61,Guard,2.0,12.0,MEMPHIS,0.351,13.0,0.462,6.0,6.0,35.0,0.499,29.7,19.0,24.0,0.417,10.0,9.3,,0.5,0.061,Baraka Okojie
2024-25,14.7,17.0,0.0,0.0,0.8,aac,5.1,12.7,22.0,0.4,0.5,33.0,0.455,15.0,0.242,8.0,0.625,5.0,16.0,1.0,,188.0,-4.3,2.5,4.0,0.0,23.0,10.5,dante-harris-1,38.0,43.0,Guard,5.1,17.0,MEMPHIS,0.182,6.0,0.5,3.0,7.8,26.0,0.516,26.1,13.0,27.0,0.444,12.0,12.7,,0.4,0.089,Dante Harris
2024-25,15.0,4.0,7.2,3.0,13.6,aac,7.8,11.5,5.0,0.1,0.813,8.0,0.75,6.0,0.5,4.0,1.0,4.0,13.0,0.0,,47.0,5.9,12.5,5.0,0.2,8.0,26.8,demarien-yates-1,17.0,18,Forward,4.8,4.0,MEMPHIS,0.25,2.0,0.5,1.0,12.0,10.0,0.859,16.8,2.0,6.0,0.833,5.0,12.1,,0.3,0.26,Demarien Yates
2024-25,3.2,1.0,0.0,0.0,-1.6,aac,2.3,6.6,3.0,0.1,0.7,5.0,0.6,3.0,0.0,0.0,,0.0,16.0,0.0,,49.0,-3.9,4.8,2.0,-0.1,4.0,2.5,jared-harris-1,7.0,7,Guard,2.3,2.0,MEMPHIS,0.4,2.0,0.5,1.0,5.7,5.0,0.7,54.5,6.0,3.0,0.667,2.0,10.8,,0.0,-0.01,Jared Harris
2024-25,9.1,39.0,5.2,46.0,10.8,big-ten,3.9,17.4,156.0,1.8,0.639,334.0,0.623,208.0,0.581,194.0,0.727,141.0,34.0,34.0,,927.0,7.0,10.0,75.0,3.2,64.0,26.4,vladislav-goldin-1,568.0,504,Forward,1.1,18.0,MICHIGAN,0.09,30.0,0.367,11.0,14.0,231.0,0.666,15.3,77.0,304.0,0.648,197.0,26.7,,4.9,0.213,Vladislav Goldin
2024-25,23.3,125.0,4.5,44.0,9.5,big-ten,5.3,26.3,261.0,2.4,0.556,332.0,0.503,167.0,0.377,125.0,0.616,77.0,34.0,34.0,,1026.0,4.2,8.8,73.0,1.5,73.0,19.7,danny-wolf-1,446.0,476,Forward,1.3,24.0,MICHIGAN,0.313,104.0,0.337,35.0,18.3,334.0,0.57,22.2,112.0,228.0,0.579,132.0,24.1,,3.9,0.151,Danny Wolf
2024-25,24.5,144.0,0.5,5.0,6.2,big-ten,3.1,9.6,99.0,1.6,0.535,317.0,0.442,140.0,0.246,78.0,0.705,55.0,34.0,34.0,,1064.0,3.0,2.2,19.0,1.8,53.0,14.6,tre-donaldson-1,394.0,414,Guard,1.9,36.0,MICHIGAN,0.489,155.0,0.381,59.0,6.2,118.0,0.556,17.3,74.0,162.0,0.5,81.0,19.8,,3.4,0.127,Tre Donaldson
2024-25,9.8,50.0,0.8,7.0,6.9,big-ten,3.8,10.9,96.0,1.4,0.624,230.0,0.487,112.0,0.248,57.0,0.772,44.0,34.0,34.0,,910.0,3.0,3.1,23.0,1.8,90.0,14.2,nimari-burnett-1,331.0,295.0,Guard,1.8,29.0,MICHIGAN,0.674,155.0,0.406,63.0,7.4,119.0,0.644,14.0,42.0,75.0,0.653,49.0,16.2,,3.3,0.143,Nimari Burnett
2024-25,15.4,75.0,0.6,5.0,3.1,big-ten,3.1,9.8,82.0,1.3,0.457,245.0,0.429,105.0,0.449,110.0,0.782,86.0,33.0,25.0,,864.0,0.0,5.0,35.0,0.9,72.0,12.2,roddy-gayle-jr-1,310.0,323,Guard,1.8,27.0,MICHIGAN,0.29,71.0,0.197,14.0,7.6,117.0,0.521,17.7,64.0,174.0,0.523,91.0,20.6,,2.2,0.102,Roddy Gayle Jr.
2024-25,7.1,21.0,0.6,3.0,5.3,big-ten,2.0,9.1,48.0,0.7,0.588,164.0,0.488,80.0,0.22,36.0,0.861,31.0,34.0,0.0,,548.0,3.2,8.1,36.0,1.4,69.0,15.1,will-tschetter-1,224.0,204,Forward,0.6,6.0,MICHIGAN,0.561,92.0,0.359,33.0,8.6,84.0,0.618,9.5,19.0,72.0,0.653,47.0,17.9,,2.1,0.154,Will Tschetter
2024-25,8.0,13.0,1.4,4.0,5.2,big-ten,1.6,10.3,29.0,0.4,0.575,87.0,0.425,37.0,0.218,19.0,0.737,14.0,23.0,0.0,,291.0,3.6,3.4,8.0,0.7,27.0,13.7,sam-walters-3,114.0,100,Forward,0.4,2.0,MICHIGAN,0.816,71.0,0.366,26.0,7.1,37.0,0.594,6.8,7.0,16.0,0.688,11.0,17.4,,1.0,0.143,Sam Walters
2024-25,13.5,24.0,0.3,1.0,-0.4,big-ten,2.6,9.3,28.0,0.5,0.421,101.0,0.356,36.0,0.267,27.0,0.852,23.0,27.0,0.0,,313.0,-3.1,3.1,8.0,0.0,38.0,7.7,lj-cason-1,108.0,108,Guard,1.8,10.0,MICHIGAN,0.545,55.0,0.236,13.0,6.5,36.0,0.474,19.2,27.0,46.0,0.5,23.0,22.1,,0.4,0.057,L.J. Cason
2024-25,9.7,38.0,0.8,5.0,2.9,big-ten,4.5,8.9,54.0,1.0,0.413,109.0,0.33,36.0,0.156,17.0,0.706,12.0,30.0,9.0,,627.0,-1.6,3.7,19.0,-0.1,62.0,5.7,rubin-jones-1,102.0,117,Guard,2.2,24.0,MICHIGAN,0.661,72.0,0.25,18.0,6.5,73.0,0.436,20.4,30.0,37.0,0.486,18.0,11.5,,0.9,0.058,Rubin Jones
2024-25,13.8,16.0,0.6,1.0,1.3,big-ten,3.0,6.6,12.0,0.3,0.364,44.0,0.273,12.0,0.318,14.0,0.857,12.0,28.0,0.0,,187.0,-1.7,5.3,8.0,0.1,22.0,7.3,justin-pippen-1,44.0,52,Guard,1.8,6.0,MICHIGAN,0.682,30.0,0.267,8.0,6.0,20.0,0.434,15.1,9.0,14.0,0.286,4.0,15.7,,0.4,0.076,Justin Pippen
2024-25,9.7,3.0,0.0,0.0,4.1,big-ten,5.4,12.9,6.0,0.1,0.417,6.0,0.333,2.0,1.5,9.0,0.778,7.0,13.0,0.0,,48.0,-1.3,7.7,3.0,0.1,7.0,13.5,phat-phat-brooks-1,12.0,14,Guard,3.5,3.0,MICHIGAN,0.5,3.0,0.333,1.0,10.5,9.0,0.584,16.3,2.0,3.0,0.333,1.0,12.6,,0.2,0.16,Phat Phat Brooks
2024-25,0.0,0.0,0.0,0.0,7.2,big-ten,0.1,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.5,1.0,0.0,0.0,5.0,0.0,,8.0,7.1,15.4,1.0,0.0,0.0,25.1,harrison-hochberg-1,4.0,3,Forward,0.0,0.0,MICHIGAN,0.0,0.0,,0.0,7.0,1.0,0.808,0.0,0.0,2.0,1.0,2.0,15.2,,0.0,0.16,Harrison Hochberg
2024-25,8.3,1.0,0.0,0.0,-10.6,big-ten,1.4,21.8,4.0,0.0,0.25,4.0,0.25,1.0,1.25,5.0,0.4,2.0,5.0,0.0,,19.0,-12.0,13.0,2.0,-0.1,3.0,1.1,jace-howard-1,4.0,5,Guard,3.0,1.0,MICHIGAN,0.0,0.0,,0.0,17.8,6.0,0.314,32.0,3.0,4.0,0.25,1.0,24.3,,0.0,-0.056,Jace Howard
2024-25,0.0,0.0,13.1,1.0,-6.1,big-ten,1.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,6.0,0.0,,8.0,-8.0,0.0,0.0,0.0,1.0,-7.2,ian-burns-3,0.0,0,Guard,0.0,0.0,MICHIGAN,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.3,,0.0,-0.109,Ian Burns
2024-25,0.0,0.0,0.0,0.0,-30.8,big-ten,-6.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,,4.0,-24.0,0.0,0.0,0.0,1.0,-24.8,howard-eisley-jr-1,0.0,0,Guard,0.0,0.0,MICHIGAN,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.6,,0.0,-0.292,Howard Eisley Jr.
2024-25,0.0,0.0,0.0,0.0,-4.8,big-ten,2.7,34.5,2.0,0.0,,0.0,,0.0,,0.0,,0.0,4.0,0.0,,6.0,-7.4,0.0,0.0,0.0,0.0,-4.3,charlie-may-1,0.0,0,Guard,0.0,0.0,MICHIGAN,,0.0,,0.0,18.7,2.0,,100.0,1.0,0.0,,0.0,8.2,,0.0,-0.08,Charlie May
2024-25,11.1,50.0,1.2,9.0,5.1,big-ten,3.0,11.6,95.0,1.6,0.46,389.0,0.396,154.0,0.201,78.0,0.782,61.0,33.0,33.0,,887.0,2.1,3.1,23.0,1.2,50.0,14.6,jaden-akins-1,419.0,372,Guard,1.8,27.0,MICHIGAN-STATE,0.434,169.0,0.296,50.0,7.6,118.0,0.492,7.8,36.0,220.0,0.473,104.0,25.7,,2.9,0.129,Jaden Akins
2024-25,14.9,61.0,1.5,10.0,11.8,big-ten,5.0,11.4,83.0,1.5,0.592,250.0,0.512,128.0,0.424,106.0,0.84,89.0,32.0,11.0,,790.0,6.8,3.0,20.0,2.7,46.0,21.2,jase-richardson-1,385.0,342,Guard,1.8,25.0,MICHIGAN-STATE,0.388,97.0,0.412,40.0,7.4,103.0,0.641,8.5,28.0,153.0,0.575,88.0,20.5,,4.2,0.214,Jase Richardson
2024-25,30.0,124.0,1.2,8.0,5.7,big-ten,3.3,8.4,59.0,1.4,0.464,265.0,0.385,102.0,0.226,60.0,0.85,51.0,33.0,16.0,,757.0,2.4,1.0,6.0,1.1,60.0,14.1,tre-holloman-1,297.0,312,Guard,2.1,27.0,MICHIGAN-STATE,0.491,130.0,0.323,42.0,4.9,65.0,0.506,15.5,54.0,135.0,0.444,60.0,22.6,,2.4,0.129,Tre Holloman
2024-25,12.0,44.0,4.3,25.0,9.3,big-ten,4.3,26.5,168.0,1.7,0.553,199.0,0.513,102.0,0.271,54.0,0.815,44.0,33.0,30.0,,687.0,5.0,14.7,84.0,1.6,59.0,20.9,jaxon-kohler-1,264.0,276,Forward,1.1,13.0,MICHIGAN-STATE,0.236,47.0,0.34,16.0,20.9,252.0,0.588,15.8,42.0,152.0,0.566,86.0,19.1,,3.3,0.19,Jaxon Kohler
2024-25,4.8,17.0,4.1,23.0,8.3,big-ten,4.4,11.2,69.0,1.3,0.627,158.0,0.614,97.0,0.532,84.0,0.667,56.0,33.0,0.0,,666.0,3.9,7.9,44.0,1.5,39.0,18.1,coen-carr-2,254.0,226,Forward,1.6,19.0,MICHIGAN-STATE,0.082,13.0,0.308,4.0,9.7,113.0,0.642,12.8,29.0,145.0,0.641,93.0,16.8,,2.8,0.167,Coen Carr
2024-25,40.3,177.0,0.8,5.0,6.6,big-ten,4.2,8.3,57.0,1.4,0.451,162.0,0.414,67.0,0.741,120.0,0.75,90.0,32.0,32.0,,744.0,2.4,1.3,8.0,1.4,72.0,15.7,jeremy-fears-jr-1,236.0,300,Guard,2.6,34.0,MICHIGAN-STATE,0.198,32.0,0.375,12.0,5.0,65.0,0.539,22.6,64.0,130.0,0.423,55.0,18.7,,2.8,0.149,Jeremy Fears Jr.
2024-25,8.8,26.0,1.3,6.0,6.1,big-ten,3.7,16.7,83.0,1.1,0.41,183.0,0.377,69.0,0.497,91.0,0.879,80.0,33.0,7.0,,537.0,2.5,6.0,27.0,1.1,36.0,16.4,frankie-fidler-1,230.0,220,Forward,1.8,17.0,MICHIGAN-STATE,0.333,61.0,0.197,12.0,11.7,110.0,0.508,8.1,20.0,122.0,0.467,57.0,22.6,,2.2,0.164,Frankie Fidler
2024-25,6.4,21.0,4.6,22.0,6.9,big-ten,4.7,22.7,119.0,1.3,0.6,95.0,0.6,57.0,0.768,73.0,0.74,54.0,33.0,0.0,,567.0,2.1,9.9,47.0,1.3,72.0,16.8,carson-cooper-1,168.0,171,Center,0.7,7.0,MICHIGAN-STATE,0.011,1.0,0.0,0.0,16.7,166.0,0.648,13.9,21.0,94.0,0.606,57.0,13.1,,2.6,0.181,Carson Cooper
2024-25,3.5,8.0,6.2,22.0,2.3,big-ten,2.9,13.1,51.0,0.8,0.478,139.0,0.417,58.0,0.201,28.0,0.786,22.0,32.0,3.0,,420.0,-0.6,6.0,21.0,0.1,40.0,10.6,xavier-booker-2,155.0,137,Forward,0.3,2.0,MICHIGAN-STATE,0.525,73.0,0.233,17.0,9.8,72.0,0.509,16.0,29.0,66.0,0.621,41.0,21.3,,0.9,0.086,Xavier Booker
2024-25,8.2,22.0,4.7,19.0,5.8,big-ten,4.5,17.4,77.0,1.0,0.656,90.0,0.656,59.0,0.489,44.0,0.659,29.0,33.0,33.0,,479.0,1.2,13.8,55.0,1.0,75.0,16.7,szymon-zapala-1,147.0,154,Center,1.1,9.0,MICHIGAN-STATE,0.022,2.0,0.0,0.0,15.7,132.0,0.663,20.7,29.0,88.0,0.67,59.0,14.4,,2.0,0.165,Szymon Zapala
2024-25,8.5,3.0,0.0,0.0,-2.3,big-ten,2.7,19.3,10.0,0.1,0.308,13.0,0.231,3.0,0.154,2.0,1.0,2.0,18.0,0.0,,56.0,-5.0,8.6,4.0,0.0,8.0,4.6,kur-teng-1,10.0,12,Guard,1.0,1.0,MICHIGAN-STATE,0.615,8.0,0.25,2.0,14.2,14.0,0.358,17.7,3.0,5.0,0.2,1.0,14.9,,0.1,0.059,Kur Teng
2024-25,21.4,3.0,0.0,0.0,1.7,big-ten,1.5,0.0,0.0,0.0,0.571,7.0,0.429,3.0,0.0,0.0,,0.0,12.0,0.0,,25.0,0.1,4.8,1.0,0.1,4.0,9.8,gehrig-normand-1,8.0,8,Guard,0.0,0.0,MICHIGAN-STATE,0.714,5.0,0.4,2.0,2.3,1.0,0.571,12.5,1.0,2.0,0.5,1.0,15.8,,0.1,0.127,Gehrig Normand
2024-25,0.0,0.0,0.0,0.0,-2.9,big-ten,-1.1,9.8,1.0,0.0,0.5,6.0,0.5,3.0,0.0,0.0,,0.0,9.0,0.0,,11.0,-1.9,10.9,1.0,0.0,0.0,13.2,nick-sanders-2,6.0,5,Guard,0.0,0.0,MICHIGAN-STATE,0.333,2.0,0.0,0.0,10.3,2.0,0.5,14.3,1.0,4.0,0.75,3.0,31.4,,0.0,0.036,Nick Sanders
2024-25,21.5,118.0,0.7,6.0,7.6,sec,3.3,10.8,100.0,1.6,0.537,380.0,0.434,165.0,0.266,101.0,0.822,83.0,33.0,33.0,,1083.0,4.3,1.5,15.0,2.1,89.0,18.1,sean-pedulla-1,491.0,476,Guard,3.2,60.0,MISSISSIPPI,0.529,201.0,0.388,78.0,6.0,115.0,0.574,13.2,65.0,179.0,0.486,87.0,23.2,,3.7,0.137,Sean Pedulla
2024-25,15.6,59.0,1.5,9.0,7.9,sec,2.5,15.3,99.0,1.1,0.554,240.0,0.508,122.0,0.529,127.0,0.724,92.0,33.0,1.0,,757.0,5.4,6.6,45.0,2.1,68.0,20.8,jaemyn-brakefield-1,358.0,355,Forward,1.9,25.0,MISSISSIPPI,0.279,67.0,0.328,22.0,10.8,144.0,0.596,11.2,38.0,173.0,0.578,100.0,22.8,,3.2,0.169,Jaemyn Brakefield
2024-25,8.1,26.0,5.5,29.0,6.8,sec,2.4,24.4,142.0,1.3,0.509,275.0,0.462,127.0,0.393,108.0,0.648,70.0,33.0,33.0,,680.0,4.4,7.5,46.0,1.5,73.0,22.0,malik-dia-1,350.0,327,Forward,2.0,23.0,MISSISSIPPI,0.284,78.0,0.333,26.0,15.7,188.0,0.536,6.9,24.0,197.0,0.513,101.0,26.2,,2.8,0.163,Malik Dia
2024-25,21.3,116.0,0.9,7.0,5.3,sec,2.9,8.0,69.0,1.3,0.505,296.0,0.409,121.0,0.203,60.0,0.833,50.0,33.0,28.0,,1011.0,2.4,0.3,3.0,1.4,57.0,14.4,jaylen-murray-1,349.0,353,Guard,2.7,48.0,MISSISSIPPI,0.514,152.0,0.375,57.0,4.1,72.0,0.538,11.7,43.0,144.0,0.444,64.0,18.5,,2.7,0.107,Jaylen Murray
2024-25,9.6,40.0,5.0,31.0,5.0,sec,2.9,13.7,94.0,1.3,0.498,255.0,0.455,116.0,0.384,98.0,0.684,67.0,31.0,31.0,,805.0,2.1,7.0,51.0,1.2,89.0,16.9,dre-davis-3,321.0,319,Guard,2.3,32.0,MISSISSIPPI,0.275,70.0,0.314,22.0,10.3,145.0,0.532,11.2,38.0,185.0,0.508,94.0,21.5,,2.5,0.122,Dre Davis
2024-25,11.6,54.0,0.9,6.0,6.8,sec,3.8,10.9,81.0,1.3,0.494,250.0,0.42,105.0,0.304,76.0,0.803,61.0,29.0,28.0,,868.0,2.9,2.3,18.0,1.5,53.0,16.0,matthew-murrell-1,308.0,294,Guard,3.4,51.0,MISSISSIPPI,0.484,121.0,0.306,37.0,6.5,99.0,0.538,6.2,19.0,129.0,0.527,68.0,17.9,,2.8,0.129,Matthew Murrell
2024-25,7.3,28.0,1.7,9.0,2.2,sec,2.4,13.0,75.0,0.9,0.426,155.0,0.381,59.0,0.342,53.0,0.736,39.0,33.0,10.0,,675.0,-0.2,4.8,29.0,0.5,62.0,10.7,davon-barnes-1,171.0,178,Forward,2.1,24.0,MISSISSIPPI,0.426,66.0,0.212,14.0,8.8,104.0,0.475,8.2,16.0,89.0,0.506,45.0,14.8,,1.4,0.085,Davon Barnes
2024-25,7.2,11.0,6.9,15.0,1.8,sec,3.0,12.0,29.0,0.4,0.493,71.0,0.479,34.0,0.817,58.0,0.759,44.0,28.0,1.0,,282.0,-1.2,6.7,17.0,0.5,53.0,16.2,mikeal-brown-jones-1,114.0,113,Forward,1.8,9.0,MISSISSIPPI,0.155,11.0,0.182,2.0,9.3,46.0,0.578,14.7,17.0,60.0,0.533,32.0,20.9,,1.0,0.135,Mikeal Brown-Jones
2024-25,7.2,15.0,2.7,7.0,3.5,sec,3.6,8.6,25.0,0.4,0.643,35.0,0.457,16.0,0.314,11.0,0.545,6.0,33.0,0.0,,340.0,-0.1,2.6,8.0,0.2,33.0,8.4,eduardo-klafke-1,51.0,53,Guard,2.4,14.0,MISSISSIPPI,0.743,26.0,0.5,13.0,5.5,33.0,0.634,21.5,11.0,9.0,0.333,3.0,7.7,,0.7,0.081,Eduardo Klafke
2024-25,0.0,0.0,9.4,5.0,-1.8,sec,0.8,15.3,9.0,0.1,0.667,12.0,0.667,8.0,0.5,6.0,0.5,3.0,17.0,0.0,,69.0,-2.6,11.3,7.0,0.1,10.0,12.5,john-bol-1,19.0,19,Forward,0.0,0.0,MISSISSIPPI,0.0,0.0,,0.0,13.2,16.0,0.64,25.2,5.0,12.0,0.667,8.0,14.6,,0.2,0.087,John Bol
2024-25,0.0,0.0,8.9,2.0,-1.0,sec,3.4,28.2,7.0,0.1,0.583,6.0,0.5,3.0,1.0,6.0,0.667,4.0,9.0,0.0,,29.0,-4.4,7.7,2.0,0.0,6.0,17.1,javon-benson-1,11.0,10,Forward,4.0,2.0,MISSISSIPPI,0.167,1.0,1.0,1.0,17.7,9.0,0.621,25.3,3.0,5.0,0.4,2.0,20.8,,0.1,0.131,Ja'Von Benson
2024-25,0.0,0.0,0.0,0.0,-7.7,sec,-1.3,31.9,3.0,0.0,0.25,4.0,0.25,1.0,0.5,2.0,1.0,2.0,7.0,0.0,,11.0,-6.4,0.0,0.0,0.0,0.0,10.6,cam-brent-1,4.0,4,Guard,0.0,0.0,MISSISSIPPI,0.25,1.0,0.0,0.0,15.5,3.0,0.404,0.0,0.0,3.0,0.333,1.0,22.9,,0.0,0.06,Cam Brent
2024-25,7.2,2.0,3.1,1.0,-3.5,sec,2.9,2.8,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,10.0,0.0,,42.0,-6.4,2.6,1.0,-0.1,6.0,-0.8,robert-cowherd-1,0.0,2,Guard,2.7,2.0,MISSISSIPPI,0.75,3.0,0.0,0.0,2.7,2.0,0.0,20.0,1.0,1.0,0.0,0.0,6.1,,0.0,-0.02,Robert Cowherd
2024-25,18.2,105.0,0.3,3.0,6.6,sec,0.4,6.7,64.0,0.8,0.501,485.0,0.394,191.0,0.305,148.0,0.878,130.0,33.0,33.0,,1085.0,6.3,0.9,9.0,3.6,62.0,19.6,josh-hubbard-1,616.0,564,Guard,1.6,30.0,MISSISSIPPI-STATE,0.625,303.0,0.343,104.0,3.7,73.0,0.555,6.4,38.0,182.0,0.478,87.0,26.4,,4.4,0.161,Josh Hubbard
2024-25,13.5,54.0,6.0,38.0,8.2,sec,2.9,24.0,169.0,1.4,0.573,288.0,0.566,163.0,0.33,95.0,0.611,58.0,33.0,3.0,,796.0,5.3,10.3,77.0,2.0,63.0,24.7,keshawn-murphy-1,388.0,376,Forward,2.2,30.0,MISSISSIPPI-STATE,0.09,26.0,0.154,4.0,16.9,246.0,0.582,13.1,50.0,262.0,0.607,159.0,23.3,,3.4,0.171,KeShawn Murphy
2024-25,9.2,39.0,0.7,4.0,4.4,sec,1.3,12.1,80.0,0.8,0.515,272.0,0.393,107.0,0.154,42.0,0.762,32.0,33.0,17.0,,749.0,3.2,1.8,13.0,1.3,41.0,14.9,claudell-harrisjr-1,312.0,274,Guard,2.1,28.0,MISSISSIPPI-STATE,0.713,194.0,0.34,66.0,6.8,93.0,0.534,7.3,23.0,78.0,0.526,41.0,20.3,,2.1,0.112,Claudell Harris Jr.
2024-25,12.5,50.0,1.2,7.0,4.1,sec,1.8,9.8,62.0,0.8,0.502,248.0,0.427,106.0,0.246,61.0,0.754,46.0,32.0,14.0,,716.0,2.3,5.2,35.0,1.0,61.0,15.4,riley-kugel-1,295.0,283,Guard,2.8,35.0,MISSISSIPPI-STATE,0.464,115.0,0.322,37.0,7.4,97.0,0.533,13.7,44.0,133.0,0.519,69.0,21.7,,1.9,0.103,Riley Kugel
2024-25,6.6,28.0,3.7,22.0,5.1,sec,2.3,14.4,94.0,1.0,0.511,231.0,0.442,102.0,0.333,77.0,0.753,58.0,33.0,28.0,,740.0,2.8,7.3,51.0,1.4,74.0,17.2,rj-melendez-1,294.0,279,Guard,2.5,32.0,MISSISSIPPI-STATE,0.494,114.0,0.281,32.0,10.7,145.0,0.549,11.0,33.0,117.0,0.598,70.0,19.6,,2.4,0.129,RJ Melendez
2024-25,19.9,118.0,3.0,23.0,7.0,sec,5.4,16.3,139.0,1.8,0.531,179.0,0.514,92.0,0.553,99.0,0.495,49.0,33.0,31.0,,966.0,1.6,8.6,78.0,0.8,90.0,16.7,cameron-matthews-1,239.0,305,Forward,4.9,82.0,MISSISSIPPI-STATE,0.14,25.0,0.24,6.0,12.3,217.0,0.529,26.1,80.0,154.0,0.558,86.0,15.3,,2.6,0.108,Cameron Matthews
2024-25,8.3,23.0,6.7,27.0,3.5,sec,1.7,19.8,89.0,0.8,0.535,156.0,0.532,83.0,0.423,66.0,0.606,40.0,33.0,31.0,,508.0,1.8,13.2,63.0,1.2,77.0,20.5,michael-nwoko-1,207.0,212,Center,1.5,13.0,MISSISSIPPI-STATE,0.045,7.0,0.143,1.0,16.4,152.0,0.552,10.9,23.0,149.0,0.55,82.0,20.0,,2.0,0.154,Michael Nwoko
2024-25,7.6,30.0,3.9,20.0,5.3,sec,3.2,8.5,48.0,0.7,0.515,130.0,0.446,58.0,0.285,37.0,0.757,28.0,33.0,4.0,,641.0,2.1,6.1,37.0,1.2,57.0,14.1,shawn-jones-jr-1,162.0,167,Guard,2.7,30.0,MISSISSIPPI-STATE,0.462,60.0,0.3,18.0,7.3,85.0,0.549,6.9,11.0,70.0,0.571,40.0,12.0,,1.9,0.119,Shawn Jones Jr.
2024-25,22.5,18.0,0.0,0.0,0.2,sec,2.3,7.7,9.0,0.1,0.395,38.0,0.368,14.0,0.526,20.0,0.7,14.0,7.0,4.0,,133.0,-2.1,0.0,0.0,0.2,9.0,13.7,kanye-clary-1,44.0,47,Guard,3.5,8.0,MISSISSIPPI-STATE,0.263,10.0,0.2,2.0,3.7,9.0,0.463,9.5,5.0,28.0,0.429,12.0,19.1,,0.3,0.097,Kanye Clary
2024-25,6.7,2.0,4.5,2.0,4.7,sec,1.1,10.1,5.0,0.0,0.706,17.0,0.588,10.0,0.118,2.0,0.0,0.0,11.0,0.0,,56.0,3.6,5.7,3.0,0.1,4.0,17.8,martavious-russell-1,24.0,20.0,Guard,1.0,1.0,MISSISSIPPI-STATE,0.471,8.0,0.5,4.0,7.8,8.0,0.669,14.3,3.0,9.0,0.667,6.0,18.1,,0.2,0.115,Martavious Russell
2024-25,5.4,2.0,0.0,0.0,-1.6,sec,0.1,7.0,4.0,0.1,0.563,16.0,0.563,9.0,0.313,5.0,0.8,4.0,15.0,0.0,,65.0,-1.7,13.1,8.0,0.1,10.0,15.1,gai-chol-1,22.0,23,Center,2.6,3.0,MISSISSIPPI-STATE,0.063,1.0,0.0,0.0,10.1,12.0,0.599,17.9,4.0,15.0,0.6,9.0,16.6,,0.2,0.113,Gai Chol
2024-25,30.8,33.0,3.1,4.0,-0.1,sec,3.8,14.9,21.0,0.3,0.389,18.0,0.333,6.0,0.278,5.0,0.2,1.0,25.0,0.0,,160.0,-3.9,0.7,1.0,-0.2,17.0,7.2,dellquan-warren-1,15.0,31,Guard,3.9,11.0,MISSISSIPPI-STATE,0.556,10.0,0.2,2.0,7.5,22.0,0.368,48.3,19.0,8.0,0.5,4.0,11.9,,0.1,0.013,Dellquan Warren
